duration,input.all_possible_pgsm_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,input.time_expressions,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
24.3,eight years__125__136###now__142__145###-__123__124###eight years from now__125__145###years__131__136,WSJ_20130321_1145,"lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .","Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .",3,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'eight years from now__125__145': 17, 'eight years__125__136': 13, 'years__131__136': 12, 'now__142__145': 11, '-__123__124': 1})",54,5,20,0.6487438976437179,"Counter({'eight years from now__125__145': 0.8711120861571455, 'eight years__125__136': 0.6774744278050056, 'years__131__136': 0.6287926819040983, 'now__142__145': 0.5848162776458498, '-__123__124': 0.0553569597792671})",0.6225967605336178,"Counter({'eight years from now__125__145': 0.85, 'eight years__125__136': 0.65, 'years__131__136': 0.6, 'now__142__145': 0.55, '-__123__124': 0.05})",eight years from now__125__145,17,0.8711120861571455,0.85,0.0
24.3,eight years__125__136###now__142__145###-__123__124###eight years from now__125__145###years__131__136,WSJ_20130321_1145,"lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .","Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .",3,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'eight years from now__125__145': 17, 'eight years__125__136': 13, 'years__131__136': 12, 'now__142__145': 11, '-__123__124': 1})",54,5,20,0.6487438976437179,"Counter({'eight years from now__125__145': 0.8711120861571455, 'eight years__125__136': 0.6774744278050056, 'years__131__136': 0.6287926819040983, 'now__142__145': 0.5848162776458498, '-__123__124': 0.0553569597792671})",0.6225967605336178,"Counter({'eight years from now__125__145': 0.85, 'eight years__125__136': 0.65, 'years__131__136': 0.6, 'now__142__145': 0.55, '-__123__124': 0.05})",years__131__136,12,0.6287926819040983,0.6,0.0
24.3,eight years__125__136###now__142__145###-__123__124###eight years from now__125__145###years__131__136,WSJ_20130321_1145,"lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .","Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .",3,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'eight years from now__125__145': 17, 'eight years__125__136': 13, 'years__131__136': 12, 'now__142__145': 11, '-__123__124': 1})",54,5,20,0.6487438976437179,"Counter({'eight years from now__125__145': 0.8711120861571455, 'eight years__125__136': 0.6774744278050056, 'years__131__136': 0.6287926819040983, 'now__142__145': 0.5848162776458498, '-__123__124': 0.0553569597792671})",0.6225967605336178,"Counter({'eight years from now__125__145': 0.85, 'eight years__125__136': 0.65, 'years__131__136': 0.6, 'now__142__145': 0.55, '-__123__124': 0.05})",no_time,0,0.0,0.0,0.0
26.45,every morning__90__103###morning__96__103,nyt_20130321_china_pollution,"fu ying , the spokeswoman for the national people 's congress , said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself .","Fu Ying , the spokeswoman for the National People 's Congress , said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself .",4,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'every morning__90__103': 19, 'morning__96__103': 12})",31,2,20,0.8182831870837262,"Counter({'every morning__90__103': 0.9584410939284507, 'morning__96__103': 0.6304130741399752})",0.8052819544077289,"Counter({'every morning__90__103': 0.95, 'morning__96__103': 0.6})",every morning__90__103,19,0.9584410939284508,0.95,1.0
26.45,every morning__90__103###morning__96__103,nyt_20130321_china_pollution,"fu ying , the spokeswoman for the national people 's congress , said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself .","Fu Ying , the spokeswoman for the National People 's Congress , said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself .",4,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'every morning__90__103': 19, 'morning__96__103': 12})",31,2,20,0.8182831870837262,"Counter({'every morning__90__103': 0.9584410939284507, 'morning__96__103': 0.6304130741399752})",0.8052819544077289,"Counter({'every morning__90__103': 0.95, 'morning__96__103': 0.6})",morning__96__103,12,0.6304130741399752,0.6,0.0
26.45,every morning__90__103###morning__96__103,nyt_20130321_china_pollution,"fu ying , the spokeswoman for the national people 's congress , said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself .","Fu Ying , the spokeswoman for the National People 's Congress , said she checked for smog every morning after opening her curtains and kept at home face masks for her daughter and herself .",4,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'every morning__90__103': 19, 'morning__96__103': 12})",31,2,20,0.8182831870837262,"Counter({'every morning__90__103': 0.9584410939284507, 'morning__96__103': 0.6304130741399752})",0.8052819544077289,"Counter({'every morning__90__103': 0.95, 'morning__96__103': 0.6})",no_time,0,0.0,0.0,0.0
25.7,Feb. 28__3__10###the next decade__182__197###current__76__83,nyt_20130321_china_pollution,"on feb. 28 , deutsche bank released an analysts ' note saying that china 's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade .","On Feb. 28 , Deutsche Bank released an analysts ' note saying that China 's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade .",12,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the next decade__182__197': 17, 'feb. 28__3__10': 14, 'current__76__83': 14})",45,3,20,0.7412177203484911,"Counter({'the next decade__182__197': 0.8644563363443892, 'feb. 28__3__10': 0.7337046291548619, 'current__76__83': 0.7271109317143252})",0.7164240670999763,"Counter({'the next decade__182__197': 0.85, 'feb. 28__3__10': 0.7, 'current__76__83': 0.7})",feb. 28__3__10,14,0.7337046291548619,0.7,1.0
25.7,Feb. 28__3__10###the next decade__182__197###current__76__83,nyt_20130321_china_pollution,"on feb. 28 , deutsche bank released an analysts ' note saying that china 's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade .","On Feb. 28 , Deutsche Bank released an analysts ' note saying that China 's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade .",12,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the next decade__182__197': 17, 'feb. 28__3__10': 14, 'current__76__83': 14})",45,3,20,0.7412177203484911,"Counter({'the next decade__182__197': 0.8644563363443892, 'feb. 28__3__10': 0.7337046291548619, 'current__76__83': 0.7271109317143252})",0.7164240670999763,"Counter({'the next decade__182__197': 0.85, 'feb. 28__3__10': 0.7, 'current__76__83': 0.7})",the next decade__182__197,17,0.8644563363443892,0.85,1.0
25.7,Feb. 28__3__10###the next decade__182__197###current__76__83,nyt_20130321_china_pollution,"on feb. 28 , deutsche bank released an analysts ' note saying that china 's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade .","On Feb. 28 , Deutsche Bank released an analysts ' note saying that China 's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade .",12,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the next decade__182__197': 17, 'feb. 28__3__10': 14, 'current__76__83': 14})",45,3,20,0.7412177203484911,"Counter({'the next decade__182__197': 0.8644563363443892, 'feb. 28__3__10': 0.7337046291548619, 'current__76__83': 0.7271109317143252})",0.7164240670999763,"Counter({'the next decade__182__197': 0.85, 'feb. 28__3__10': 0.7, 'current__76__83': 0.7})",current__76__83,14,0.7271109317143252,0.7,0.0
25.7,Feb. 28__3__10###the next decade__182__197###current__76__83,nyt_20130321_china_pollution,"on feb. 28 , deutsche bank released an analysts ' note saying that china 's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade .","On Feb. 28 , Deutsche Bank released an analysts ' note saying that China 's current economic policies would result in an enormous surge in coal consumption and automobile sales over the next decade .",12,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'the next decade__182__197': 17, 'feb. 28__3__10': 14, 'current__76__83': 14})",45,3,20,0.7412177203484911,"Counter({'the next decade__182__197': 0.8644563363443892, 'feb. 28__3__10': 0.7337046291548619, 'current__76__83': 0.7271109317143252})",0.7164240670999763,"Counter({'the next decade__182__197': 0.85, 'feb. 28__3__10': 0.7, 'current__76__83': 0.7})",no_time,0,0.0,0.0,0.0
46.6,five years__53__63###2011__147__151###years__58__63,WSJ_20130321_1145,"`` no one knows what technology will be available in five years , '' said allan friedman , duke university hospital neurosurgeon in chief , who in 2011 removed as much of leon 's brain tumor as possible .","`` No one knows what technology will be available in five years , '' said Allan Friedman , Duke University Hospital neurosurgeon in chief , who in 2011 removed as much of Leon 's brain tumor as possible .",5,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'five years__53__63': 19, '2011__147__151': 14, 'years__58__63': 11})",44,3,20,0.7753022858461217,"Counter({'five years__53__63': 0.9527624521884345, '2011__147__151': 0.7395277903686224, 'years__58__63': 0.588501759209474})",0.7606779023676011,"Counter({'five years__53__63': 0.95, '2011__147__151': 0.7, 'years__58__63': 0.55})",five years__53__63,19,0.9527624521884344,0.95,1.0
46.6,five years__53__63###2011__147__151###years__58__63,WSJ_20130321_1145,"`` no one knows what technology will be available in five years , '' said allan friedman , duke university hospital neurosurgeon in chief , who in 2011 removed as much of leon 's brain tumor as possible .","`` No one knows what technology will be available in five years , '' said Allan Friedman , Duke University Hospital neurosurgeon in chief , who in 2011 removed as much of Leon 's brain tumor as possible .",5,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'five years__53__63': 19, '2011__147__151': 14, 'years__58__63': 11})",44,3,20,0.7753022858461217,"Counter({'five years__53__63': 0.9527624521884345, '2011__147__151': 0.7395277903686224, 'years__58__63': 0.588501759209474})",0.7606779023676011,"Counter({'five years__53__63': 0.95, '2011__147__151': 0.7, 'years__58__63': 0.55})",2011__147__151,14,0.7395277903686224,0.7,1.0
46.6,five years__53__63###2011__147__151###years__58__63,WSJ_20130321_1145,"`` no one knows what technology will be available in five years , '' said allan friedman , duke university hospital neurosurgeon in chief , who in 2011 removed as much of leon 's brain tumor as possible .","`` No one knows what technology will be available in five years , '' said Allan Friedman , Duke University Hospital neurosurgeon in chief , who in 2011 removed as much of Leon 's brain tumor as possible .",5,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'five years__53__63': 19, '2011__147__151': 14, 'years__58__63': 11})",44,3,20,0.7753022858461217,"Counter({'five years__53__63': 0.9527624521884345, '2011__147__151': 0.7395277903686224, 'years__58__63': 0.588501759209474})",0.7606779023676011,"Counter({'five years__53__63': 0.95, '2011__147__151': 0.7, 'years__58__63': 0.55})",years__58__63,11,0.588501759209474,0.55,0.0
46.6,five years__53__63###2011__147__151###years__58__63,WSJ_20130321_1145,"`` no one knows what technology will be available in five years , '' said allan friedman , duke university hospital neurosurgeon in chief , who in 2011 removed as much of leon 's brain tumor as possible .","`` No one knows what technology will be available in five years , '' said Allan Friedman , Duke University Hospital neurosurgeon in chief , who in 2011 removed as much of Leon 's brain tumor as possible .",5,2,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'five years__53__63': 19, '2011__147__151': 14, 'years__58__63': 11})",44,3,20,0.7753022858461217,"Counter({'five years__53__63': 0.9527624521884345, '2011__147__151': 0.7395277903686224, 'years__58__63': 0.588501759209474})",0.7606779023676011,"Counter({'five years__53__63': 0.95, '2011__147__151': 0.7, 'years__58__63': 0.55})",no_time,0,0.0,0.0,0.0
23.95,former__109__115,nyt_20130321_cyprus,"`` there have been too many bailouts in europe ; it 's time to remove the air bags , '' said stephen jen , a former economist at the international monetary fund who runs a hedge fund in london .","`` There have been too many bailouts in Europe ; it 's time to remove the air bags , '' said Stephen Jen , a former economist at the International Monetary Fund who runs a hedge fund in London .",8,0,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'former__109__115': 17, 'no_time': 3})",20,2,20,0.7276496374628886,"Counter({'former__109__115': 0.8474158479566056, 'no_time': 0.1525841520433943})",0.7315789473684211,"Counter({'former__109__115': 0.85, 'no_time': 0.15})",former__109__115,17,0.8474158479566056,0.85,0.0
23.95,former__109__115,nyt_20130321_cyprus,"`` there have been too many bailouts in europe ; it 's time to remove the air bags , '' said stephen jen , a former economist at the international monetary fund who runs a hedge fund in london .","`` There have been too many bailouts in Europe ; it 's time to remove the air bags , '' said Stephen Jen , a former economist at the International Monetary Fund who runs a hedge fund in London .",8,0,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'former__109__115': 17, 'no_time': 3})",20,2,20,0.7276496374628886,"Counter({'former__109__115': 0.8474158479566056, 'no_time': 0.1525841520433943})",0.7315789473684211,"Counter({'former__109__115': 0.85, 'no_time': 0.15})",no_time,3,0.1525841520433943,0.15,0.0
26.4,former__135__141,nyt_20130321_cyprus,"but for the broader financial system in europe , the losses resulting from a cypriot banking collapse and the country 's return to its former currency would be minimal compared with the havoc that greece would have created had it not been bailed out .","But for the broader financial system in Europe , the losses resulting from a Cypriot banking collapse and the country 's return to its former currency would be minimal compared with the havoc that Greece would have created had it not been bailed out .",2,0,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'former__135__141': 17, 'no_time': 3})",20,2,20,0.7276496374628879,"Counter({'former__135__141': 0.8474158479566056, 'no_time': 0.1525841520433943})",0.7315789473684211,"Counter({'former__135__141': 0.85, 'no_time': 0.15})",former__135__141,17,0.8474158479566056,0.85,0.0
26.4,former__135__141,nyt_20130321_cyprus,"but for the broader financial system in europe , the losses resulting from a cypriot banking collapse and the country 's return to its former currency would be minimal compared with the havoc that greece would have created had it not been bailed out .","But for the broader financial system in Europe , the losses resulting from a Cypriot banking collapse and the country 's return to its former currency would be minimal compared with the havoc that Greece would have created had it not been bailed out .",2,0,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'former__135__141': 17, 'no_time': 3})",20,2,20,0.7276496374628879,"Counter({'former__135__141': 0.8474158479566056, 'no_time': 0.1525841520433943})",0.7315789473684211,"Counter({'former__135__141': 0.85, 'no_time': 0.15})",no_time,3,0.1525841520433943,0.15,0.0
21.3,former__174__180###at the time__128__139,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler .","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,0,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'at the time__128__139': 15, 'former__174__180': 13, 'no_time': 1})",29,3,20,0.6556814407996062,"Counter({'at the time__128__139': 0.7731444220698889, 'former__174__180': 0.6661993172364796, 'no_time': 0.04914211568466708})",0.6349453174041549,"Counter({'at the time__128__139': 0.75, 'former__174__180': 0.65, 'no_time': 0.05})",former__174__180,13,0.6661993172364796,0.65,0.0
21.3,former__174__180###at the time__128__139,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler .","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,0,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'at the time__128__139': 15, 'former__174__180': 13, 'no_time': 1})",29,3,20,0.6556814407996062,"Counter({'at the time__128__139': 0.7731444220698889, 'former__174__180': 0.6661993172364796, 'no_time': 0.04914211568466708})",0.6349453174041549,"Counter({'at the time__128__139': 0.75, 'former__174__180': 0.65, 'no_time': 0.05})",at the time__128__139,15,0.7731444220698889,0.75,0.0
21.3,former__174__180###at the time__128__139,nyt_20130321_sarkozy,"mr. sarkozy has denied accepting illegal campaign funds from ms. bettencourt , either personally or through his party treasurer at the time , eric woerth , as alleged by her former butler .","Mr. Sarkozy has denied accepting illegal campaign funds from Ms. Bettencourt , either personally or through his party treasurer at the time , Eric Woerth , as alleged by her former butler .",1,0,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'at the time__128__139': 15, 'former__174__180': 13, 'no_time': 1})",29,3,20,0.6556814407996062,"Counter({'at the time__128__139': 0.7731444220698889, 'former__174__180': 0.6661993172364796, 'no_time': 0.04914211568466708})",0.6349453174041549,"Counter({'at the time__128__139': 0.75, 'former__174__180': 0.65, 'no_time': 0.05})",no_time,1,0.04914211568466708,0.05,0.0
24.85,four years ago__156__170###higher-grade fuel four years ago__138__170###years__161__166,nyt_20130321_china_pollution,"but there are doubts about whether the oil companies will comply , especially since oil officials resisted a similar government order for higher-grade fuel four years ago .","But there are doubts about whether the oil companies will comply , especially since oil officials resisted a similar government order for higher-grade fuel four years ago .",7,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'four years ago__156__170': 16, 'years__161__166': 13, 'higher-grade fuel four years ago__138__170': 9})",38,3,20,0.6444671616875373,"Counter({'four years ago__156__170': 0.819191731834834, 'years__161__166': 0.6655476408349369, 'higher-grade fuel four years ago__138__170': 0.46754948007179187})",0.6260225638159009,"Counter({'four years ago__156__170': 0.8, 'years__161__166': 0.65, 'higher-grade fuel four years ago__138__170': 0.45})",four years ago__156__170,16,0.8191917318348341,0.8,1.0
24.85,four years ago__156__170###higher-grade fuel four years ago__138__170###years__161__166,nyt_20130321_china_pollution,"but there are doubts about whether the oil companies will comply , especially since oil officials resisted a similar government order for higher-grade fuel four years ago .","But there are doubts about whether the oil companies will comply , especially since oil officials resisted a similar government order for higher-grade fuel four years ago .",7,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'four years ago__156__170': 16, 'years__161__166': 13, 'higher-grade fuel four years ago__138__170': 9})",38,3,20,0.6444671616875373,"Counter({'four years ago__156__170': 0.819191731834834, 'years__161__166': 0.6655476408349369, 'higher-grade fuel four years ago__138__170': 0.46754948007179187})",0.6260225638159009,"Counter({'four years ago__156__170': 0.8, 'years__161__166': 0.65, 'higher-grade fuel four years ago__138__170': 0.45})",higher-grade fuel four years ago__138__170,9,0.4675494800717919,0.45,0.0
24.85,four years ago__156__170###higher-grade fuel four years ago__138__170###years__161__166,nyt_20130321_china_pollution,"but there are doubts about whether the oil companies will comply , especially since oil officials resisted a similar government order for higher-grade fuel four years ago .","But there are doubts about whether the oil companies will comply , especially since oil officials resisted a similar government order for higher-grade fuel four years ago .",7,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'four years ago__156__170': 16, 'years__161__166': 13, 'higher-grade fuel four years ago__138__170': 9})",38,3,20,0.6444671616875373,"Counter({'four years ago__156__170': 0.819191731834834, 'years__161__166': 0.6655476408349369, 'higher-grade fuel four years ago__138__170': 0.46754948007179187})",0.6260225638159009,"Counter({'four years ago__156__170': 0.8, 'years__161__166': 0.65, 'higher-grade fuel four years ago__138__170': 0.45})",years__161__166,13,0.6655476408349369,0.65,0.0
24.85,four years ago__156__170###higher-grade fuel four years ago__138__170###years__161__166,nyt_20130321_china_pollution,"but there are doubts about whether the oil companies will comply , especially since oil officials resisted a similar government order for higher-grade fuel four years ago .","But there are doubts about whether the oil companies will comply , especially since oil officials resisted a similar government order for higher-grade fuel four years ago .",7,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'four years ago__156__170': 16, 'years__161__166': 13, 'higher-grade fuel four years ago__138__170': 9})",38,3,20,0.6444671616875373,"Counter({'four years ago__156__170': 0.819191731834834, 'years__161__166': 0.6655476408349369, 'higher-grade fuel four years ago__138__170': 0.46754948007179187})",0.6260225638159009,"Counter({'four years ago__156__170': 0.8, 'years__161__166': 0.65, 'higher-grade fuel four years ago__138__170': 0.45})",no_time,0,0.0,0.0,0.0
24.25,Friday afternoon__31__47###Friday__31__37,bbc_20130322_1353,"before departing for jordan on friday afternoon , mr obama revealed that mr netanyahu and mr erdogan had just spoken by telephone .","Before departing for Jordan on Friday afternoon , Mr Obama revealed that Mr Netanyahu and Mr Erdogan had just spoken by telephone .",10,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'friday afternoon__31__47': 20, 'friday__31__37': 10})",30,2,20,0.8468137011637412,"Counter({'friday afternoon__31__47': 1.0, 'friday__31__37': 0.5412642113979081})",0.8458456743087106,"Counter({'friday afternoon__31__47': 1.0, 'friday__31__37': 0.5})",friday afternoon__31__47,20,1.0,1.0,1.0
24.25,Friday afternoon__31__47###Friday__31__37,bbc_20130322_1353,"before departing for jordan on friday afternoon , mr obama revealed that mr netanyahu and mr erdogan had just spoken by telephone .","Before departing for Jordan on Friday afternoon , Mr Obama revealed that Mr Netanyahu and Mr Erdogan had just spoken by telephone .",10,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'friday afternoon__31__47': 20, 'friday__31__37': 10})",30,2,20,0.8468137011637412,"Counter({'friday afternoon__31__47': 1.0, 'friday__31__37': 0.5412642113979081})",0.8458456743087106,"Counter({'friday afternoon__31__47': 1.0, 'friday__31__37': 0.5})",friday__31__37,10,0.5412642113979081,0.5,0.0
24.25,Friday afternoon__31__47###Friday__31__37,bbc_20130322_1353,"before departing for jordan on friday afternoon , mr obama revealed that mr netanyahu and mr erdogan had just spoken by telephone .","Before departing for Jordan on Friday afternoon , Mr Obama revealed that Mr Netanyahu and Mr Erdogan had just spoken by telephone .",10,1,../../data/pilot_crowd_data/raw_data/f1329880_allpossibletimes_motivation,"Counter({'friday afternoon__31__47': 20, 'friday__31__37': 10})",30,2,20,0.8468137011637412,"Counter({'friday afternoon__31__47': 1.0, 'friday__31__37': 0.5412642113979081})",0.8458456743087106,"Counter({'friday afternoon__31__47': 1.0, 'friday__31__37': 0.5})",no_time,0,0.0,0.0,0.0
