Doc Id,Sentence Id,Event Id,Aspect,End Offset,Event Class,Event Id.1,Is Event,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Polarity,Pos,Start Offset,Tense,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
WSJ_20130322_159,1,e5,NONE,25,B-OCCURRENCE,e5,1,happen,happen,happened,VBD,POS,VB,17,PAST,happened,41,5,happened-VB,happen-VB
WSJ_20130322_159,1,e6,NONE,59,B-OCCURRENCE,e6,1,wrap,wrap,wrapped,VBD,POS,VB,52,PAST,wrapped,46,10,wrapped-VB,wrap-VB
WSJ_20130322_159,1,e7,NONE,91,B-OCCURRENCE,e7,1,visit,visit,visit,NN,POS,NN,86,NONE,visit,51,15,visit-NN,visit-NN
WSJ_20130322_159,1,e8,NONE,129,B-OCCURRENCE,e8,1,outcome,outcome,outcome,NN,POS,NN,122,PAST,outcome,58,22,outcome-NN,outcome-NN
WSJ_20130322_159,1,e9,NONE,149,B-OCCURRENCE,e9,1,trip,trip,trip,NN,POS,NN,145,PAST,trip,62,26,trip-NN,trip-NN
WSJ_20130322_159,1,e10,NONE,161,B-I_STATE,e10,1,seem,seem,seemed,VBD,POS,VB,155,PAST,seemed,64,28,seemed-VB,seem-VB
WSJ_20130322_159,1,e11,NONE,170,B-OCCURRENCE,e11,1,yield,yield,yield,VB,POS,VB,165,INFINITIVE,yield,66,30,yield-VB,yield-VB
WSJ_20130322_159,2,e12,NONE,33,B-REPORTING,e12,1,confirm,confirm,confirmed,VBD,POS,VB,24,PAST,confirmed,75,5,confirmed-VB,confirm-VB
WSJ_20130322_159,2,e13,NONE,77,B-OCCURRENCE,e13,1,conversation,conversation,conversation,NN,POS,NN,65,PRESENT,conversation,83,13,conversation-NN,conversation-NN
WSJ_20130322_159,2,e14,NONE,106,B-I_ACTION,e14,1,agree,agree,agreed,VBD,POS,VB,100,PAST,agreed,89,19,agreed-VB,agree-VB
WSJ_20130322_159,2,e15,NONE,117,B-OCCURRENCE,e15,1,restore,restore,restore,VB,POS,VB,110,INFINITIVE,restore,91,21,restore-VB,restore-VB
WSJ_20130322_159,2,e16,NONE,182,B-OCCURRENCE,e16,1,dispatch,dispatch,dispatch,VB,POS,VB,174,NONE,dispatch,100,30,dispatch-VB,dispatch-VB
WSJ_20130322_159,2,e17,NONE,218,B-OCCURRENCE,e17,1,cancellation,cancellation,cancellation,NN,POS,NN,206,PRESENT,cancellation,105,35,cancellation-NN,cancellation-NN
WSJ_20130322_159,3,e18,NONE,20,B-OCCURRENCE,e18,1,accept,accept,accepted,VBD,POS,VB,12,PAST,accepted,120,3,accepted-VB,accept-VB
WSJ_20130322_159,3,e19,NONE,76,B-REPORTING,e19,1,say,say,said,VBD,POS,VB,72,PAST,said,130,13,said-VB,say-VB
WSJ_20130322_159,4,e20,PERFECTIVE,27,B-I_ACTION,e20,1,seek,seek,sought,VBN,POS,VB,21,PRESENT,sought,136,5,sought-VB,seek-VB
WSJ_20130322_159,4,e21,NONE,51,B-OCCURRENCE,e21,1,raid,raid,raid,NN,POS,NN,47,NONE,raid,141,10,raid-NN,raid-NN
WSJ_20130322_159,4,e22,NONE,126,B-I_ACTION,e22,1,seek,seek,sought,VBD,POS,VB,120,PAST,sought,157,26,sought-VB,seek-VB
WSJ_20130322_159,4,e23,NONE,135,B-OCCURRENCE,e23,1,break,break,break,VB,POS,VB,130,INFINITIVE,break,159,28,break-VB,break-VB
WSJ_20130322_159,4,e24,NONE,154,B-OCCURRENCE,e24,1,blockade,blockade,blockade,NN,POS,NN,146,NONE,blockade,162,31,blockade-NN,blockade-NN
WSJ_20130322_159,5,e25,NONE,15,B-OCCURRENCE,e25,1,raid,raid,raid,NN,POS,NN,11,NONE,raid,168,3,raid-NN,raid-NN
WSJ_20130322_159,5,e26,NONE,32,B-ASPECTUAL,e26,1,leave,leave,left,VBD,POS,VB,28,PAST,left,172,7,left-VB,leave-VB
WSJ_20130322_159,5,e58,NONE,53,B-STATE,e58,1,dead,dead,dead,JJ,POS,JJ,49,NONE,dead,175,10,dead-JJ,dead-JJ
WSJ_20130322_159,6,e27,NONE,40,B-OCCURRENCE,e27,1,investigation,investigation,investigation,NN,POS,NN,27,NONE,investigation,192,7,investigation-NN,investigation-NN
WSJ_20130322_159,6,e28,NONE,58,B-OCCURRENCE,e28,1,incident,incident,incident,NN,POS,NN,50,NONE,incident,195,10,incident-NN,incident-NN
WSJ_20130322_159,6,e29,NONE,74,B-REPORTING,e29,1,point,point,pointed,VBD,POS,VB,67,PAST,pointed,198,13,pointed-VB,point-VB
WSJ_20130322_159,6,e31,NONE,143,B-OCCURRENCE,e31,1,apologize,apologize,apologized,VBD,POS,VB,133,PAST,apologized,207,22,apologized-VB,apologize-VB
WSJ_20130322_159,6,e59,NONE,180,B-OCCURRENCE,e59,1,error,error,errors,NNS,POS,NN,174,NONE,errors,214,29,errors-NN,error-NN
WSJ_20130322_159,6,e33,PERFECTIVE,208,B-OCCURRENCE,e33,1,loss,loss,loss,NN,POS,NN,204,INFINITIVE,loss,220,35,loss-NN,loss-NN
WSJ_20130322_159,6,e34,NONE,227,B-I_ACTION,e34,1,agree,agree,agreed,VBD,POS,VB,221,PAST,agreed,224,39,agreed-VB,agree-VB
WSJ_20130322_159,6,e35,NONE,239,B-ASPECTUAL,e35,1,complete,complete,complete,VB,POS,VB,231,INFINITIVE,complete,226,41,complete-VB,complete-VB
WSJ_20130322_159,6,e37,NONE,293,B-REPORTING,e37,1,say,say,said,VBD,POS,VB,289,PAST,said,235,50,said-VB,say-VB
WSJ_20130322_159,7,e38,NONE,18,B-REPORTING,e38,1,tell,tell,told,VBD,POS,VB,14,PAST,told,239,3,told-VB,tell-VB
WSJ_20130322_159,7,e39,NONE,49,B-OCCURRENCE,e39,1,happen,happen,happened,VBD,POS,VB,41,PAST,happened,244,8,happened-VB,happen-VB
WSJ_20130322_159,7,e40,NONE,117,B-OCCURRENCE,e40,1,express,express,expresses,VBZ,POS,VB,108,PRESENT,expresses,255,19,expresses-VB,express-VB
WSJ_20130322_159,7,e60,NONE,138,B-OCCURRENCE,e60,1,injury,injury,injuries,NNS,POS,NN,130,NONE,injuries,258,22,injuries-NN,injury-NN
WSJ_20130322_159,7,e61,NONE,147,B-OCCURRENCE,e61,1,loss,loss,loss,NN,POS,NN,143,NONE,loss,260,24,loss-NN,loss-NN
WSJ_20130322_159,8,e42,NONE,14,B-REPORTING,e42,1,say,say,said,VBD,POS,VB,10,PAST,said,272,3,said-VB,say-VB
WSJ_20130322_159,8,e43,NONE,41,B-OCCURRENCE,e43,1,conference,conference,conference,NN,POS,NN,31,PAST,conference,277,8,conference-NN,conference-NN
WSJ_20130322_159,8,e44,PERFECTIVE,69,B-OCCURRENCE,e44,1,speak,speak,spoken,VBN,POS,VB,63,PAST,spoken,283,14,spoken-VB,speak-VB
WSJ_20130322_159,8,e45,NONE,172,B-OCCURRENCE,e45,1,restore,restore,restore,VB,POS,VB,165,INFINITIVE,restore,303,34,restore-VB,restore-VB
WSJ_20130322_159,9,e46,NONE,7,B-REPORTING,e46,1,say,say,said,VBD,POS,VB,3,PAST,said,308,2,said-VB,say-VB
WSJ_20130322_159,9,e47,NONE,20,B-OCCURRENCE,e47,1,discuss,discuss,discussed,VBD,POS,VB,11,PAST,discussed,310,4,discussed-VB,discuss-VB
WSJ_20130322_159,9,e48,NONE,66,B-OCCURRENCE,e48,1,visit,visit,visit,NN,POS,NN,61,NONE,visit,318,12,visit-NN,visit-NN
WSJ_20130322_159,9,e49,NONE,109,B-I_ACTION,e49,1,agree,agree,agreed,VBD,POS,VB,103,PAST,agreed,327,21,agreed-VB,agree-VB
WSJ_20130322_159,9,e50,NONE,129,B-STATE,e50,1,good,good,good,JJ,POS,JJ,125,PAST,good,331,25,good-JJ,good-JJ
WSJ_20130322_159,9,e51,NONE,146,B-OCCURRENCE,e51,1,discussion,discussion,discussion,NN,POS,NN,136,NONE,discussion,334,28,discussion-NN,discussion-NN
WSJ_20130322_159,10,e52,NONE,12,B-OCCURRENCE,e52,1,incident,incident,incident,NN,POS,NN,4,NONE,incident,341,2,incident-NN,incident-NN
WSJ_20130322_159,10,e53,NONE,35,B-OCCURRENCE,e53,1,talk,talk,talks,NNS,POS,NN,30,NONE,talks,346,7,talks-NN,talk-NN
WSJ_20130322_159,10,e54,NONE,113,B-OCCURRENCE,e54,1,trip,trip,trip,NN,POS,NN,109,NONE,trip,358,19,trip-NN,trip-NN
WSJ_20130322_159,10,e55,NONE,150,B-REPORTING,e55,1,say,say,said,VBD,POS,VB,146,PAST,said,365,26,said-VB,say-VB
WSJ_20130322_804,0,e1,PROGRESSIVE,37,B-I_ACTION,e1,1,warn,warn,warning,VBG,POS,VB,30,PRESENT,warning,5,5,warning-VB,warn-VB
WSJ_20130322_804,0,e2,NONE,116,B-OCCURRENCE,e2,1,increase,increase,increase,VB,POS,VB,108,NONE,increase,16,16,increase-VB,increase-VB
WSJ_20130322_804,0,e2002,NONE,219,B-REPORTING,e2002,1,project,project,projecting,VBG,POS,VB,209,PRESPART,projecting,33,33,projecting-VB,project-VB
WSJ_20130322_804,0,e3,NONE,253,B-OCCURRENCE,e3,1,double,double,double,JJ,POS,JJ,247,NONE,double,39,39,double-JJ,double-JJ
WSJ_20130322_804,1,e5,NONE,34,B-OCCURRENCE,e5,1,session,session,sessions,NNS,POS,NN,26,NONE,sessions,53,6,sessions-NN,session-NN
WSJ_20130322_804,1,e6,NONE,154,B-OCCURRENCE,e6,1,increase,increase,increase,VB,POS,VB,146,NONE,increase,73,26,increase-VB,increase-VB
WSJ_20130322_804,1,e7,NONE,199,B-OCCURRENCE,e7,1,kick,kick,kick,NN,POS,NN,195,PRESENT,kick,81,34,kick-NN,kick-NN
WSJ_20130322_804,2,e8,NONE,23,B-OCCURRENCE,e8,1,increase,increase,increases,NNS,POS,NN,14,NONE,increases,94,3,increases-NN,increase-NN
WSJ_20130322_804,2,e9,NONE,75,B-REPORTING,e9,1,say,say,says,VBZ,POS,VB,71,PRESENT,says,103,12,says-VB,say-VB
WSJ_20130322_804,2,e10,NONE,105,B-I_STATE,e10,1,expect,expect,expecting,VBG,POS,VB,96,NONE,expecting,107,16,expecting-VB,expect-VB
WSJ_20130322_804,3,e11,NONE,48,B-REPORTING,e11,1,say,say,says,VBZ,POS,VB,44,PRESENT,says,121,8,says-VB,say-VB
WSJ_20130322_804,3,e12,NONE,74,B-OCCURRENCE,e12,1,make,make,make,VB,POS,VB,70,FUTURE,make,127,14,make-VB,make-VB
WSJ_20130322_804,3,e2000,NONE,111,B-STATE,e2000,1,affordable,affordable,affordable,JJ,POS,JJ,101,FUTURE,affordable,131,18,affordable-JJ,affordable-JJ
WSJ_20130322_804,3,e2001,NONE,126,B-STATE,e2001,1,accessible,accessible,accessible,JJ,POS,JJ,116,FUTURE,accessible,133,20,accessible-JJ,accessible-JJ
WSJ_20130322_804,3,e13,PROGRESSIVE,140,B-I_ACTION,e13,1,point,point,pointing,VBG,POS,VB,132,PRESENT,pointing,136,23,pointing-VB,point-VB
WSJ_20130322_804,3,e38,NONE,159,B-OCCURRENCE,e38,1,analysis,analysis,analysis,NN,POS,NN,151,NONE,analysis,140,27,analysis-NN,analysis-NN
WSJ_20130322_804,3,e14,NONE,204,B-REPORTING,e14,1,say,say,says,VBZ,POS,VB,200,PRESENT,says,147,34,says-VB,say-VB
WSJ_20130322_804,4,e16,NONE,92,B-I_ACTION,e16,1,suggest,suggest,suggests,VBZ,POS,VB,84,PRESENT,suggests,174,14,suggests-VB,suggest-VB
WSJ_20130322_804,4,e40,NONE,108,B-STATE,e40,1,complicate,complicate,complicated,VBN,POS,VB,97,FUTURE,complicated,176,16,complicated-VB,complicate-VB
WSJ_20130322_804,5,e17,PROGRESSIVE,23,B-OCCURRENCE,e17,1,file,file,filing,VBG,POS,VB,17,FUTURE,filing,187,4,filing-VB,file-VB
WSJ_20130322_804,6,e18,NONE,27,B-OCCURRENCE,e18,1,stem,stem,stems,VBZ,POS,VB,22,PRESENT,stems,202,5,stems-VB,stem-VB
WSJ_20130322_804,7,e19,NONE,48,B-I_ACTION,e19,1,help,help,help,VB,POS,VB,44,FUTURE,help,217,8,help-VB,help-VB
WSJ_20130322_804,7,e20,NONE,78,B-OCCURRENCE,e20,1,defray,defray,defray,VBP,POS,VB,72,INFINITIVE,defray,220,11,defray-VB,defray-VB
WSJ_20130322_804,8,e21,PROGRESSIVE,30,B-OCCURRENCE,e21,1,get,get,getting,VBG,POS,VB,23,FUTURE,getting,239,5,getting-VB,get-VB
WSJ_20130322_804,9,e22,NONE,32,B-OCCURRENCE,e22,1,vary,vary,vary,VB,POS,VB,28,FUTURE,vary,257,7,vary-VB,vary-VB
WSJ_20130322_804,9,e23,NONE,79,B-I_ACTION,e23,1,agree,agree,agree,VBP,POS,VB,74,PRESENT,agree,265,15,agree-VB,agree-VB
WSJ_20130322_804,9,e24,NONE,153,B-STATE,e24,1,down,down,down,RB,POS,RB,149,FUTURE,down,277,27,down-RB,down-RB
WSJ_20130322_804,10,e25,NONE,8,B-ASPECTUAL,e25,1,start,start,starting,VBG,POS,VB,0,PRESPART,Starting,279,1,starting-VB,start-VB
WSJ_20130322_804,10,e26,NONE,39,B-I_ACTION,e26,1,block,block,block,VB,POS,VB,34,FUTURE,block,286,8,block-VB,block-VB
WSJ_20130322_804,10,e27,PROGRESSIVE,62,B-I_ACTION,e27,1,refuse,refuse,refusing,VBG,POS,VB,54,PRESENT,refusing,289,11,refusing-VB,refuse-VB
WSJ_20130322_804,10,e28,NONE,70,B-OCCURRENCE,e28,1,sell,sell,sell,VB,POS,VB,66,INFINITIVE,sell,291,13,sell-VB,sell-VB
WSJ_20130322_804,10,e29,PROGRESSIVE,90,B-OCCURRENCE,e29,1,set,set,setting,VBG,POS,VB,83,PRESENT,setting,294,16,setting-VB,set-VB
WSJ_20130322_804,10,e30,NONE,153,B-OCCURRENCE,e30,1,reduce,reduce,reduce,VB,POS,VB,147,FUTURE,reduce,305,27,reduce-VB,reduce-VB
WSJ_20130322_804,11,e32,NONE,14,B-OCCURRENCE,e32,1,raise,raise,raise,VB,POS,VB,9,NONE,raise,317,3,raise-VB,raise-VB
WSJ_20130322_804,11,e33,PROGRESSIVE,80,B-OCCURRENCE,e33,1,rein,rein,reining,VBG,POS,VB,73,PRESENT,reining,327,13,reining-VB,rein-VB
WSJ_20130322_804,12,e34,NONE,25,B-STATE,e34,1,affect,affect,affect,VB,POS,VB,19,NONE,affect,340,5,affect-VB,affect-VB
WSJ_20130322_804,12,e35,PROGRESSIVE,64,B-OCCURRENCE,e35,1,pay,pay,pay,VBP,POS,VB,61,PRESENT,pay,346,11,pay-VB,pay-VB
