Doc Id,Sentence Id,Time Expression Id,End Offset,Is Time Expression,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Pos,Start Offset,Time Expression Id.1,Time Expression Type,Time Expression Value,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
APW19980306.1001,4,t1191,10,1,previously,previously,previously,RB,RB,0,t1191,B-DATE,PAST_REF,Previously,111,1,previously-RB,previously-RB
APW19980306.1001,6,t141,56,1,Thursday,thursday,thursday,NNP,NN,48,t141,B-DATE,1998-03-05,Thursday,155,11,thursday-NN,thursday-NN
APW19980306.1001,6,t143,118,1,over a week,over a week,over a week,IN DT NN,IN DT NN,107,t143,B-DURATION,P1W,over a week,166 167 168,22 23 24,over-IN a-DT week-NN,over-IN a-DT week-NN
APW19980306.1001,6,t1192,178,1,Jan. 13,jan. 13,jan. 13,NNP CD,NN CD,171,t1192,B-DATE,1998-01-13,Jan. 13,179 180,35 36,jan.-NN 13-CD,jan.-NN 13-CD
APW19980306.1001,9,t1000,54,1,daily,daily,daily,JJ,JJ,49,t1000,B-SET,XXXX-XX-XX,daily,232,10,daily-JJ,daily-JJ
APW19980306.1001,9,t144,126,1,Friday,friday,friday,NNP,NN,120,t144,B-DATE,1998-03-06,Friday,246,24,friday-NN,friday-NN
APW19980306.1001,12,t1193,128,1,Feb. 23,feb. 23,feb. 23,NNP CD,NN CD,121,t1193,B-DATE,1998-02-23,Feb. 23,345 346,24 25,feb.-NN 23-CD,feb.-NN 23-CD
APW19980306.1001,16,t146,34,1,Thursday,thursday,thursday,NNP,NN,26,t146,B-DATE,1998-03-05,Thursday,453,5,thursday-NN,thursday-NN
APW19980306.1001,18,t1194,126,1,Thursday,thursday,thursday,NNP,NN,118,t1194,B-DATE,1998-03-05,Thursday,518,20,thursday-NN,thursday-NN
APW19980306.1001,21,t148,36,1,Friday,friday,friday,NNP,NN,30,t148,B-DATE,1998-03-06,Friday,578,7,friday-NN,friday-NN
APW19980306.1001,22,t150,66,1,next week,next week,next week,JJ NN,JJ NN,57,t150,B-DATE,1998-W11,next week,600 601,11 12,next-JJ week-NN,next-JJ week-NN
APW19980306.1001,23,t151,100,1,1990,1990,1990,CD,CD,96,t151,B-DATE,1990,1990,620,18,1990-CD,1990-CD
APW19980308.0201,0,t68,77,1,Sunday,sunday,sunday,NNP,NN,71,t68,B-DATE,1998-03-08,Sunday,13,13,sunday-NN,sunday-NN
APW19980308.0201,6,t71,129,1,recent day,recent day,recent days,JJ NNS,JJ NN,118,t71,B-DATE,PAST_REF,recent days,155 156,21 22,recent-JJ days-NN,recent-JJ day-NN
APW19980322.0749,0,t126,94,1,Sunday,sunday,sunday,NNP,NN,88,t126,B-DATE,1998-03-22,Sunday,16,16,sunday-NN,sunday-NN
APW19980322.0749,2,t127,95,1,8-month-old,8-month-old,8-month-old,JJ,JJ,84,t127,B-DURATION,P8M,8-month-old,84,16,8-month-old-JJ,8-month-old-JJ
APW19980322.0749,2,t128,155,1,Monday,monday,monday,NNP,NN,149,t128,B-DATE,1998-03-23,Monday,95,27,monday-NN,monday-NN
APW19980322.0749,3,t129,170,1,Feb. 20,feb. 20,feb. 20,NNP CD,NN CD,163,t129,B-DATE,1998-02-20,Feb. 20,124 125,26 27,feb.-NN 20-CD,feb.-NN 20-CD
APW19980322.0749,4,t130,93,1,Sunday,sunday,sunday,NNP,NN,87,t130,B-DATE,1998-03-22,Sunday,151,14,sunday-NN,sunday-NN
APW19980322.0749,6,t131,110,1,May,may,may,NNP,NN,107,t131,B-DATE,1998-05,May,214,18,may-NN,may-NN
APW19980322.0749,6,t2023,154,1,two week ago,two week ago,two weeks ago,CD NNS RB,CD NN RB,141,t2023,B-DATE,1998-03-08,two weeks ago,221 222 223,25 26 27,two-CD weeks-NN ago-RB,two-CD week-NN ago-RB
APW19980322.0749,7,t132,119,1,10 day ago,10 day ago,10 days ago,CD NNS RB,CD NN RB,108,t132,B-DATE,1998-03-12,10 days ago,243 244 245,19 20 21,10-CD days-NN ago-RB,10-CD day-NN ago-RB
APW19980322.0749,7,t134,151,1,last week,last week,last week,JJ NN,JJ NN,142,t134,B-DATE,1998-W12,last week,249 250,25 26,last-JJ week-NN,last-JJ week-NN
APW19980322.0749,8,t135,55,1,February,february,february,NNP,NN,47,t135,B-DATE,1998-02,February,262,11,february-NN,february-NN
APW19980322.0749,8,t136,94,1,Sunday,sunday,sunday,NNP,NN,88,t136,B-DATE,1998-03-22,Sunday,271,20,sunday-NN,sunday-NN
APW19980322.0749,12,t137,199,1,1972,1972,1972,CD,CD,195,t137,B-DATE,1972,1972,380,32,1972-CD,1972-CD
APW19980322.0749,15,t138,11,1,Sunday,sunday,sunday,NNP,NN,5,t138,B-DATE,1998-02-22,Sunday,418,2,sunday-NN,sunday-NN
APW19980322.0749,16,t154,158,1,the past three summer,the past three summer,the past three summers,DT JJ CD NNS,DT JJ CD NN,136,t154,B-SET,XXXX-SU,the past three summers,463 464 465 466,19 20 21 22,the-DT past-JJ three-CD summers-NN,the-DT past-JJ three-CD summer-NN
APW19980322.0749,17,t150,110,1,each July,each july,each july,DT NNP,DT NN,101,t150,B-SET,XXXX-07,each July,486 487,19 20,each-DT july-NN,each-DT july-NN
APW19980322.0749,18,t144,236,1,this summer,this summer,this summer,DT NN,DT NN,225,t144,B-DATE,1998-SU,this summer,535 536,33 34,this-DT summer-NN,this-DT summer-NN
APW19980322.0749,19,t145,82,1,this summer,this summer,this summer,DT NN,DT NN,71,t145,B-DATE,1998-SU,this summer,551 552,14 15,this-DT summer-NN,this-DT summer-NN
APW19980322.0749,21,t146,14,1,earlier Sunday,earlier sunday,earlier sunday,JJR NNP,JJ NN,0,t146,B-DATE,1998-03-22,Earlier Sunday,612 613,1 2,earlier-JJ sunday-NN,earlier-JJ sunday-NN
APW19980418.0210,0,t31,172,1,Saturday,saturday,saturday,NNP,NN,164,t31,B-DATE,1998-04-18,Saturday,31,31,saturday-NN,saturday-NN
APW19980418.0210,4,t33,90,1,"May 26 , 1980","may 26 , 1980","may 26 , 1980","NNP CD , CD","NN CD , CD",77,t33,B-DATE,1980-05-26,"May 26 , 1980",105 106 107 108,18 19 20 21,"may-NN 26-CD ,-, 1980-CD","may-NN 26-CD ,-, 1980-CD"
APW19980418.0210,5,t34,17,1,six day,six day,six days,CD NNS,CD NN,9,t34,B-DURATION,P6D,six days,112 113,3 4,six-CD days-NN,six-CD day-NN
APW19980418.0210,6,t35,123,1,October 1984,october 1984,october 1984,NNP CD,NN CD,111,t35,B-DATE,1984-10,October 1984,154 155,22 23,october-NN 1984-CD,october-NN 1984-CD
APW19980418.0210,8,t37,16,1,"May 22 , 1995","may 22 , 1995","may 22 , 1995","NNP CD , CD","NN CD , CD",3,t37,B-DATE,1995-05-22,"May 22 , 1995",197 198 199 200,2 3 4 5,"may-NN 22-CD ,-, 1995-CD","may-NN 22-CD ,-, 1995-CD"
APW19980418.0210,8,t38,79,1,the following year,the following year,the following year,DT JJ NN,DT JJ NN,61,t38,B-DATE,1996,the following year,210 211 212,15 16 17,the-DT following-JJ year-NN,the-DT following-JJ year-NN
APW19980418.0210,9,t39,66,1,December,december,december,NNP,NN,58,t39,B-DATE,1997-12,December,235,11,december-NN,december-NN
APW19980501.0480,16,t153,76,1,the future,the future,the future,DT NN,DT NN,66,t153,B-DATE,FUTURE_REF,the future,479 480,11 12,the-DT future-NN,the-DT future-NN
APW19980626.0364,0,t40,210,1,Friday,friday,friday,NNP,NN,204,t40,B-DATE,1998-06-26,Friday,37,37,friday-NN,friday-NN
APW19980626.0364,1,t41,144,1,1995,1995,1995,CD,CD,140,t41,B-DATE,1995,1995,60,22,1995-CD,1995-CD
APW19980626.0364,7,t42,28,1,recently,recently,recently,RB,RB,20,t42,B-DATE,PAST_REF,recently,162,4,recently-RB,recently-RB
APW19980626.0364,7,t43,194,1,this September,this september,this september,DT NNP,DT NN,180,t43,B-DATE,1998-09,this September,191 192,33 34,this-DT september-NN,this-DT september-NN
APW19980807.0261,0,t1,128,1,Friday,friday,friday,NNP,NN,122,t1,B-DATE,1998-08-07,Friday,21,21,friday-NN,friday-NN
APW19980808.0022,1,t1,91,1,Saturday,saturday,saturday,NNP,NN,83,t1,B-DATE,1998-08-08,Saturday,60,17,saturday-NN,saturday-NN
APW19980808.0022,3,t2,121,1,Friday,friday,friday,NNP,NN,115,t2,B-DATE,1998-08-07,Friday,102,20,friday-NN,friday-NN
APW19980808.0022,6,t4,49,1,10:35 a.m.,10:35 a.m.,10:35 a.m.,CD NN,CD NN,39,t4,B-TIME,1998-08-07T10:35,10:35 a.m.,167 168,8 9,10:35-CD a.m.-NN,10:35-CD a.m.-NN
APW19980808.0022,6,t3,77,1,Friday,friday,friday,NNP,NN,71,t3,B-DATE,1998-08-07,Friday,173,14,friday-NN,friday-NN
APW19980809.0700,1,t1,141,1,Saturday,saturday,saturday,NNP,NN,133,t1,B-DATE,1998-08-08,Saturday,54,24,saturday-NN,saturday-NN
APW19980810.0907,0,t1,82,1,Monday,monday,monday,NNP,NN,76,t1,B-DATE,1998-08-10,Monday,16,16,monday-NN,monday-NN
APW19980811.0474,0,t4,84,1,Tuesday,tuesday,tuesday,NNP,NN,77,t4,B-DATE,1998-08-11,Tuesday,13,13,tuesday-NN,tuesday-NN
APW19980811.0474,3,t5,53,1,last week,last week,last week,JJ NN,JJ NN,44,t5,B-DURATION,1998-08-04,last week,95 96,10 11,last-JJ week-NN,last-JJ week-NN
APW19980813.1117,0,t1,130,1,Thursday,thursday,thursday,NNP,NN,122,t1,B-DATE,1998-08-13,Thursday,22,22,thursday-NN,thursday-NN
APW19980813.1117,4,t2,38,1,Aug. 7,aug. 7,aug. 7,NNP CD,NN CD,32,t2,B-DATE,1998-08-07,Aug. 7,122 123,5 6,aug.-NN 7-CD,aug.-NN 7-CD
APW19980813.1117,5,t3,26,1,Aug. 7,aug. 7,aug. 7,NNP CD,NN CD,20,t3,B-DATE,1998-08-07,Aug. 7,153 154,5 6,aug.-NN 7-CD,aug.-NN 7-CD
APW19980818.0515,0,t1,96,1,Tuesday,tuesday,tuesday,NNP,NN,89,t1,B-DATE,1998-08-18,Tuesday,16,16,tuesday-NN,tuesday-NN
APW19980818.0515,2,t2,134,1,Aug. 7,aug. 7,aug. 7,NNP CD,NN CD,128,t2,B-DATE,1998-08-07,Aug. 7,97 98,25 26,aug.-NN 7-CD,aug.-NN 7-CD
APW19980818.0515,4,t3,65,1,Monday,monday,monday,NNP,NN,59,t3,B-DATE,1998-08-17,Monday,137,12,monday-NN,monday-NN
APW19980818.0515,4,t4,194,1,three day,three day,three days,CD NNS,CD NN,184,t4,B-DURATION,P3D,three days,159 160,34 35,three-CD days-NN,three-CD day-NN
APW19980818.0515,5,t9,35,1,16-hour,16-hour,16-hour,JJ,JJ,28,t9,B-DURATION,PT16H,16-hour,169,6,16-hour-JJ,16-hour-JJ
APW19980818.0515,5,t5,67,1,five hour,five hour,five hours,CD NNS,CD NN,57,t5,B-DURATION,PT5H,five hours,174 175,11 12,five-CD hours-NN,five-CD hour-NN
APW19980818.0515,6,t10,175,1,five-hour,five-hour,five-hour,JJ,JJ,166,t10,B-DURATION,PT5H,five-hour,232,32,five-hour-JJ,five-hour-JJ
APW19980818.0515,24,t6,12,1,now,now,now,RB,RB,9,t6,B-DATE,PRESENT_REF,now,661,3,now-RB,now-RB
APW19980818.0515,27,t7,24,1,last week,last week,last week,JJ NN,JJ NN,15,t7,B-DATE,P1W,last week,725 726,3 4,last-JJ week-NN,last-JJ week-NN
APW19980818.0515,28,t8,94,1,today,today,today,NN,NN,89,t8,B-DATE,1998-08-18,today,753,15,today-NN,today-NN
APW19980820.1428,0,t1,148,1,Friday,friday,friday,NNP,NN,142,t1,B-DATE,1998-08-07,Friday,26,26,friday-NN,friday-NN
APW19980820.1428,1,t2,69,1,this month,this month,this month,DT NN,DT NN,59,t2,B-DURATION,P1M,this month,50 51,9 10,this-DT month-NN,this-DT month-NN
APW19980820.1428,2,t3,91,1,Thursday,thursday,thursday,NNP,NN,83,t3,B-DATE,1998-08-20,Thursday,93,15,thursday-NN,thursday-NN
APW19980820.1428,4,t4,32,1,Aug. 7,aug. 7,aug. 7,NNP CD,NN CD,26,t4,B-DATE,1998-08-07,Aug. 7,147 148,6 7,aug.-NN 7-CD,aug.-NN 7-CD
APW19980826.0389,0,t1,115,1,Wednesday,wednesday,wednesday,NNP,NN,106,t1,B-DATE,1998-08-26,Wednesday,18,18,wednesday-NN,wednesday-NN
APW19980826.0389,1,t2,9,1,Aug. 7,aug. 7,aug. 7,NNP CD,NN CD,3,t2,B-DATE,1998-08-07,Aug. 7,41 42,2 3,aug.-NN 7-CD,aug.-NN 7-CD
APW19980826.0389,3,t3,12,1,Wednesday,wednesday,wednesday,NNP,NN,3,t3,B-DATE,1998-08-26,Wednesday,86,2,wednesday-NN,wednesday-NN
APW19980826.0389,6,t4,165,1,September,september,september,NNP,NN,156,t4,B-DURATION,P1M,September,195,29,september-NN,september-NN
APW19980826.0389,9,t5,124,1,Wednesday,wednesday,wednesday,NNP,NN,115,t5,B-DATE,1998-08-26,Wednesday,257,23,wednesday-NN,wednesday-NN
APW19980911.0475,0,t1,203,1,last month,last month,last month,JJ NN,JJ NN,193,t1,B-DATE,1998-08,last month,37 38,37 38,last-JJ month-NN,last-JJ month-NN
APW19980911.0475,0,t2,233,1,Friday,friday,friday,NNP,NN,227,t2,B-DATE,1998-09-11,Friday,43,43,friday-NN,friday-NN
APW19980911.0475,4,t3,108,1,Aug. 7,aug. 7,aug. 7,NNP CD,NN CD,102,t3,B-DATE,1998-08-07,Aug. 7,147 148,20 21,aug.-NN 7-CD,aug.-NN 7-CD
APW19980911.0475,8,t4,9,1,Sunday,sunday,sunday,NNP,NN,3,t4,B-DATE,1998-09-06,Sunday,207,2,sunday-NN,sunday-NN
APW19980911.0475,13,t5,10,1,Sept. 2,sept. 2,sept. 2,NNP CD,NN CD,3,t5,B-DATE,1998-09-02,Sept. 2,312 313,2 3,sept.-NN 2-CD,sept.-NN 2-CD
APW19980930.0425,0,t1,80,1,Wednesday,wednesday,wednesday,NNP,NN,71,t1,B-DATE,1998-09-30,Wednesday,14,14,wednesday-NN,wednesday-NN
APW19980930.0425,2,t7,66,1,future,future,future,JJ,JJ,60,t7,B-DATE,FUTURE_REF,future,85,15,future-JJ,future-JJ
APW19980930.0425,3,t3,22,1,Aug. 7,aug. 7,aug. 7,NNP CD,NN CD,16,t3,B-DATE,1998-08-07,Aug. 7,98 99,4 5,aug.-NN 7-CD,aug.-NN 7-CD
APW19980930.0425,4,t4,183,1,1995,1995,1995,CD,CD,179,t4,B-DATE,1995,1995,144,31,1995-CD,1995-CD
APW19980930.0425,5,t5,45,1,Thursday,thursday,thursday,NNP,NN,37,t5,B-DATE,1998-10-01,Thursday,153,8,thursday-NN,thursday-NN
APW19980930.0425,10,t6,9,1,Friday,friday,friday,NNP,NN,3,t6,B-DATE,1998-09-25,Friday,254,2,friday-NN,friday-NN
APW19981205.0374,0,t2,249,1,Saturday,saturday,saturday,NNP,NN,241,t2,B-DATE,1998-12-05,Saturday,41,41,saturday-NN,saturday-NN
APW19981205.0374,1,t3,31,1,early this week,early this week,early this week,RB DT NN,RB DT NN,16,t3,B-DATE,1998-12-XX,early this week,45 46 47,3 4 5,early-RB this-DT week-NN,early-RB this-DT week-NN
APW19981205.0374,2,t4,39,1,April,april,april,NNP,NN,34,t4,B-DATE,1999-04,April,72,8,april-NN,april-NN
APW19981205.0374,3,t5,97,1,April,april,april,NNP,NN,92,t5,B-DATE,1999-04,April,99,17,april-NN,april-NN
APW19981205.0374,4,t6,28,1,two-day,two-day,two-day,JJ,JJ,21,t6,B-DURATION,P2D,two-day,105,5,two-day-JJ,two-day-JJ
APW19990122.0193,0,t2,241,1,Friday,friday,friday,NNP,NN,235,t2,B-DATE,1999-01-22,Friday,42,42,friday-NN,friday-NN
APW19990122.0193,1,t3,242,1,last year,last year,last year,JJ NN,JJ NN,233,t3,B-DATE,1998-10,last year,88 89,45 46,last-JJ year-NN,last-JJ year-NN
APW19990122.0193,3,t4,102,1,Oct. 23,oct. 23,oct. 23,NNP CD,NN CD,95,t4,B-DATE,1998-10-23,Oct. 23,126 127,18 19,oct.-NN 23-CD,oct.-NN 23-CD
APW19990122.0193,5,t5,297,1,last three year,last three year,last three years,JJ CD NNS,JJ CD NN,281,t5,B-SET,P1Y,last three years,201 202 203,50 51 52,last-JJ three-CD years-NN,last-JJ three-CD year-NN
APW19990122.0193,10,t6,36,1,Friday,friday,friday,NNP,NN,30,t6,B-DATE,1999-01-22,Friday,345,6,friday-NN,friday-NN
APW19990122.0193,11,t7,9,1,last week,last week,last week,JJ NN,JJ NN,0,t7,B-DATE,1999-01,Last week,383 384,1 2,last-JJ week-NN,last-JJ week-NN
APW19990122.0193,14,t8,127,1,week,week,weeks,NNS,NN,122,t8,B-DATE,1998-10,weeks,492,21,weeks-NN,week-NN
APW19990122.0193,15,t9,57,1,last month,last month,last month,JJ NN,JJ NN,47,t9,B-DATE,1998-12,last month,505 506,8 9,last-JJ month-NN,last-JJ month-NN
APW19990122.0193,16,t11,57,1,two week,two week,two weeks,CD NNS,CD NN,48,t11,B-DURATION,P2W,two weeks,529 530,11 12,two-CD weeks-NN,two-CD week-NN
APW19990206.0090,1,t2,24,1,Friday,friday,friday,NNP,NN,18,t2,B-DATE,1999-02-05,Friday,40,4,friday-NN,friday-NN
APW19990206.0090,1,t3,194,1,this week,this week,this week,DT NN,DT NN,185,t3,B-DATE,1999-02,this week,74 75,38 39,this-DT week-NN,this-DT week-NN
APW19990206.0090,3,t4,80,1,Thursday,thursday,thursday,NNP,NN,72,t4,B-DATE,1999-02-04,Thursday,122,14,thursday-NN,thursday-NN
APW19990206.0090,5,t5,95,1,last October,last october,last october,JJ NNP,JJ NN,83,t5,B-DATE,1998-10,last October,176 177,16 17,last-JJ october-NN,last-JJ october-NN
APW19990206.0090,5,t6,243,1,that same day 0,that same day 0,that same day 0,IN JJ NN 0,IN JJ NN 0,228,t6,B-DATE,1998-10-XX,that same day 0,204 205 206 207,44 45 46 47,that-IN same-JJ day-NN 0-0,that-IN same-JJ day-NN 0-0
APW19990206.0090,7,t7,39,1,Friday,friday,friday,NNP,NN,33,t7,B-DATE,1999-02-05,Friday,239,7,friday-NN,friday-NN
APW19990216.0198,0,t2,193,1,March 12,march 12,march 12,NNP CD,NN CD,185,t2,B-DATE,1999-03-12,March 12,33 34,33 34,march-NN 12-CD,march-NN 12-CD
APW19990216.0198,2,t4,103,1,50 year ago,50 year ago,50 years ago,CD NNS RB,CD NN RB,91,t4,B-DATE,1949-XX,50 years ago,75 76 77,17 18 19,50-CD years-NN ago-RB,50-CD year-NN ago-RB
APW19990312.0251,0,t2,82,1,today,today,today,NN,NN,77,t2,B-DATE,1999-03-12,today,15,15,today-NN,today-NN
APW19990312.0251,0,t4,139,1,less than a decade,less than a decade,less than a decade,JJR IN DT NN,JJ IN DT NN,121,t4,B-DURATION,PXY,less than a decade,22 23 24 25,22 23 24 25,less-JJ than-IN a-DT decade-NN,less-JJ than-IN a-DT decade-NN
APW19990312.0251,7,t6,59,1,a decade ago,a decade ago,a decade ago,DT NN RB,DT NN RB,47,t6,B-DATE,1989-XX,a decade ago,145 146 147,9 10 11,a-DT decade-NN ago-RB,a-DT decade-NN ago-RB
APW19990312.0251,8,t7,114,1,1968,1968,1968,CD,CD,110,t7,B-DATE,1968-XX,1968,173,19,1968-CD,1968-CD
APW19990312.0251,9,t8,69,1,today,today,today,NN,NN,64,t8,B-DATE,1999-03-12,today,200,15,today-NN,today-NN
APW19990312.0251,12,t9,10,1,1949,1949,1949,CD,CD,6,t9,B-DATE,1949-XX,1949,281,2,1949-CD,1949-CD
APW19990312.0251,12,t10,70,1,1952,1952,1952,CD,CD,66,t10,B-DATE,1952-XX,1952,293,14,1952-CD,1952-CD
APW19990312.0251,12,t11,88,1,1955,1955,1955,CD,CD,84,t11,B-DATE,1955-XX,1955,297,18,1955-CD,1955-CD
APW19990312.0251,12,t12,106,1,1982,1982,1982,CD,CD,102,t12,B-DATE,1982-XX,1982,301,22,1982-CD,1982-CD
APW19990312.0251,15,t13,75,1,April,april,april,NNP,NN,70,t13,B-DATE,1999-04,April,361,14,april-NN,april-NN
APW19990312.0251,16,t14,67,1,1949,1949,1949,CD,CD,63,t14,B-DATE,1949-XX,1949,373,11,1949-CD,1949-CD
APW19990312.0251,16,t15,267,1,"March 5 , 1946","march 5 , 1946","march 5 , 1946","NNP CD , CD","NN CD , CD",253,t15,B-DATE,1946-03-05,"March 5 , 1946",407 408 409 410,45 46 47 48,"march-NN 5-CD ,-, 1946-CD","march-NN 5-CD ,-, 1946-CD"
APW19990312.0251,18,t16,65,1,almost four year ago,almost four year ago,almost four years ago,RB CD NNS RB,RB CD NN RB,44,t16,B-DATE,1995,almost four years ago,443 444 445 446,9 10 11 12,almost-RB four-CD years-NN ago-RB,almost-RB four-CD year-NN ago-RB
APW19990312.0251,19,t17,12,1,a decade ago,a decade ago,a decade ago,DT NN RB,DT NN RB,0,t17,B-DATE,1989-XX,A decade ago,465 466 467,1 2 3,a-DT decade-NN ago-RB,a-DT decade-NN ago-RB
APW19990312.0251,23,t20,163,1,this century,this century,this century,DT NN,DT NN,151,t20,B-DATE,P100Y,this century,622 623,25 26,this-DT century-NN,this-DT century-NN
APW19990410.0123,1,t2,77,1,last fall,last fall,last fall,JJ NN,JJ NN,68,t2,B-DATE,1998-FA,last fall,45 46,14 15,last-JJ fall-NN,last-JJ fall-NN
APW19990410.0123,2,t3,25,1,Friday,friday,friday,NNP,NN,19,t3,B-DATE,1999-04-09,Friday,50,3,friday-NN,friday-NN
APW19990410.0123,6,t4,121,1,Thursday,thursday,thursday,NNP,NN,113,t4,B-DATE,1999-04-08,Thursday,166,22,thursday-NN,thursday-NN
APW19990410.0123,9,t5,71,1,day,day,days,NNS,NN,67,t5,B-DATE,1998-FA,days,208,13,days-NN,day-NN
APW19990410.0123,10,t6,109,1,December,december,december,NNP,NN,101,t6,B-DATE,1998-12,December,233,21,december-NN,december-NN
APW19990506.0155,0,t2,128,1,Thursday,thursday,thursday,NNP,NN,120,t2,B-DATE,1999-05-06,Thursday,23,23,thursday-NN,thursday-NN
APW19990506.0155,4,t3,74,1,Oct. 23,oct. 23,oct. 23,NNP CD,NN CD,67,t3,B-DATE,1998-10-23,Oct. 23,108 109,11 12,oct.-NN 23-CD,oct.-NN 23-CD
APW19990506.0155,5,t4,17,1,Thursday,thursday,thursday,NNP,NN,9,t4,B-DATE,1999-05-06,Thursday,114,3,thursday-NN,thursday-NN
APW19990506.0155,10,t5,146,1,November,november,november,NNP,NN,138,t5,B-DATE,1998-11,November,227,24,november-NN,november-NN
APW19990506.0155,15,t6,109,1,1990,1990,1990,CD,CD,105,t6,B-DATE,1990,1990,361,19,1990-CD,1990-CD
APW19990506.0155,16,t7,76,1,week,week,weeks,NNS,NN,71,t7,B-DATE,1998-10,weeks,378,13,weeks-NN,week-NN
APW19990506.0155,16,t8,180,1,December,december,december,NNP,NN,172,t8,B-DATE,1998-12,December,395,30,december-NN,december-NN
APW19990506.0155,17,t9,88,1,Thursday,thursday,thursday,NNP,NN,80,t9,B-DATE,1999-05-06,Thursday,417,18,thursday-NN,thursday-NN
APW19990506.0155,19,t10,55,1,January 1998,january 1998,january 1998,NNP CD,NN CD,43,t10,B-DATE,1998-01,January 1998,497 498,10 11,january-NN 1998-CD,january-NN 1998-CD
APW19990506.0155,20,t11,64,1,1996,1996,1996,CD,CD,60,t11,B-DATE,1996,1996,530,12,1996-CD,1996-CD
APW19990507.0207,0,t2,123,1,last fall,last fall,last fall,JJ NN,JJ NN,114,t2,B-DATE,1998-FA,last fall,23 24,23 24,last-JJ fall-NN,last-JJ fall-NN
APW19990507.0207,3,t3,5,1,today,today,today,NN,NN,0,t3,B-DATE,1999-05-07,Today,67,1,today-NN,today-NN
APW19990507.0207,4,t4,92,1,November,november,november,NNP,NN,84,t4,B-DATE,1998-11,November,112,19,november-NN,november-NN
APW19990507.0207,5,t5,23,1,Thursday,thursday,thursday,NNP,NN,15,t5,B-DATE,1999-05-06,Thursday,126,4,thursday-NN,thursday-NN
APW19990507.0207,9,t6,23,1,Nov. 3,nov. 3,nov. 3,NNP CD,NN CD,17,t6,B-DATE,1998-11-03,Nov. 3,190 191,5 6,nov.-NN 3-CD,nov.-NN 3-CD
APW19990507.0207,10,t7,14,1,Thursday,thursday,thursday,NNP,NN,6,t7,B-DATE,1999-05-06,Thursday,214,2,thursday-NN,thursday-NN
APW19990507.0207,11,t8,77,1,last month,last month,last month,JJ NN,JJ NN,67,t8,B-DATE,1999-04,last month,234 235,11 12,last-JJ month-NN,last-JJ month-NN
APW19990507.0207,14,t9,109,1,1990,1990,1990,CD,CD,105,t9,B-DATE,1990,1990,308,19,1990-CD,1990-CD
APW19990507.0207,15,t10,59,1,week,week,weeks,NNS,NN,54,t10,B-DATE,1998-FA,weeks,323,11,weeks-NN,week-NN
APW19990507.0207,15,t11,148,1,December,december,december,NNP,NN,140,t11,B-DATE,1998-12,December,340,28,december-NN,december-NN
APW19990507.0207,16,t12,183,1,1994,1994,1994,CD,CD,179,t12,B-DATE,1994,1994,373,32,1994-CD,1994-CD
APW19990507.0207,16,t13,192,1,1997,1997,1997,CD,CD,188,t13,B-DATE,1997,1997,375,34,1997-CD,1997-CD
APW19990507.0207,18,t14,55,1,January 1998,january 1998,january 1998,NNP CD,NN CD,43,t14,B-DATE,1998-01,January 1998,406 407,10 11,january-NN 1998-CD,january-NN 1998-CD
APW19990507.0207,19,t15,64,1,1996,1996,1996,CD,CD,60,t15,B-DATE,1996,1996,439,12,1996-CD,1996-CD
APW19990607.0041,0,t2,219,1,Monday,monday,monday,NNP,NN,213,t2,B-DATE,1999-06-07,Monday,36,36,monday-NN,monday-NN
APW19990607.0041,2,t3,17,1,"Aug. 7 , 1998","aug. 7 , 1998","aug. 7 , 1998","NNP CD , CD","NN CD , CD",4,t3,B-DATE,1998-08-07,"Aug. 7 , 1998",86 87 88 89,2 3 4 5,"aug.-NN 7-CD ,-, 1998-CD","aug.-NN 7-CD ,-, 1998-CD"
APW19990607.0041,4,t4,162,1,last fall,last fall,last fall,JJ NN,JJ NN,153,t4,B-DATE,1998-FA,last fall,145 146,30 31,last-JJ fall-NN,last-JJ fall-NN
APW19990607.0041,10,t5,105,1,past 20 year,past 20 year,past 20 years,JJ CD NNS,JJ CD NN,92,t5,B-DURATION,P20Y,past 20 years,308 309 310,20 21 22,past-JJ 20-CD years-NN,past-JJ 20-CD year-NN
APW19990607.0041,14,t6,112,1,"Dec. 21 , 1988","dec. 21 , 1988","dec. 21 , 1988","NNP CD , CD","NN CD , CD",98,t6,B-DATE,1988-12-21,"Dec. 21 , 1988",423 424 425 426,19 20 21 22,"dec.-NN 21-CD ,-, 1988-CD","dec.-NN 21-CD ,-, 1988-CD"
APW19990607.0041,15,t7,86,1,April,april,april,NNP,NN,81,t7,B-DATE,1999-04,April,465,15,april-NN,april-NN
APW19990607.0041,17,t8,116,1,1950,1950,1950,CD,CD,112,t8,B-DATE,1950,1950,529,25,1950-CD,1950-CD
APW19991008.0151,0,t1,115,1,last year,last year,last year,JJ NN,JJ NN,106,t1,B-DATE,1998,last year,21 22,21 22,last-JJ year-NN,last-JJ year-NN
APW19991008.0151,1,t2,118,1,midday,midday,midday,NN,NN,112,t2,B-TIME,1999-10-08T12:00,midday,61,20,midday-NN,midday-NN
APW19991008.0151,1,t3,151,1,today,today,today,NN,NN,146,t3,B-DATE,1999-10-08,today,67,26,today-NN,today-NN
