Doc Id,Sentence Id,Event Id,Aspect,End Offset,Event Class,Is Event,Lemma Stanford,Lowercase Lemma Stanford,Lowercase Token,POS Tag Stanford,Polarity,Pos,Start Offset,Tense,Token,Token Id Doc,Token Id Sent,Token POS,Lemma POS
wsj_0344,3,e23,NONE,125,B-OCCURRENCE,1,act,act,act,VB,POS,VB,122,INFINITIVE,act,134,20,act-VB,act-VB
APW20000210.0328,25,e71,NONE,26,B-OCCURRENCE,1,act,act,acted,VBD,NEG,VB,21,PAST,acted,646,5,acted-VB,act-VB
APW20000115.0031,10,e102,NONE,24,B-OCCURRENCE,1,action,action,action,NN,NEG,NN,18,NONE,action,362,4,action-NN,action-NN
wsj_0026,1,e26,NONE,10,B-OCCURRENCE,1,action,action,action,NN,POS,NN,4,NONE,action,40,2,action-NN,action-NN
wsj_0026,6,e34,NONE,113,B-OCCURRENCE,1,action,action,action,NN,POS,NN,107,NONE,action,188,18,action-NN,action-NN
wsj_0151,3,e16,NONE,10,B-OCCURRENCE,1,action,action,action,NN,POS,NN,4,NONE,action,91,2,action-NN,action-NN
APW19980820.1428,0,e14,NONE,122,B-OCCURRENCE,1,action,action,actions,NNS,POS,NN,115,NONE,actions,21,21,actions-NN,action-NN
APW20000210.0328,0,e98,NONE,124,B-OCCURRENCE,1,action,action,actions,NNS,NEG,NN,117,NONE,actions,17,17,actions-NN,action-NN
CNN19980213.2130.0155,3,e22,NONE,31,B-OCCURRENCE,1,action,action,actions,NNS,POS,NN,24,NONE,actions,79,6,actions-NN,action-NN
NYT19980907.0112,18,e118,NONE,66,B-OCCURRENCE,1,action,action,actions,NNS,POS,NN,59,NONE,actions,538,12,actions-NN,action-NN
wsj_1014,14,e85,NONE,142,B-OCCURRENCE,1,action,action,actions,NNS,POS,NN,135,NONE,actions,439,26,actions-NN,action-NN
wsj_0778,12,e113,NONE,191,B-OCCURRENCE,1,activity,activity,activities,NNS,POS,NN,181,NONE,activities,443,32,activities-NN,activity-NN
wsj_0816,16,e123,NONE,24,B-OCCURRENCE,1,activity,activity,activity,NN,POS,NN,16,NONE,activity,377,4,activity-NN,activity-NN
NYT19981025.0188,5,e20,NONE,19,B-OCCURRENCE,1,act,act,acts,NNS,POS,NN,15,NONE,acts,155,3,acts-NN,act-NN
XIE19980808.0031,2,e19,NONE,61,B-OCCURRENCE,1,act,act,acts,NNS,POS,NN,57,NONE,acts,63,9,acts-NN,act-NN
XIE19980808.0060,1,e12,NONE,113,B-OCCURRENCE,1,act,act,acts,NNS,POS,NN,109,NONE,acts,49,17,acts-NN,act-NN
XIE19980809.0010,1,e12,NONE,77,B-OCCURRENCE,1,act,act,acts,NNS,POS,NN,73,NONE,acts,42,11,acts-NN,act-NN
XIE19980814.0294,1,e35,NONE,79,B-OCCURRENCE,1,act,act,acts,NNS,POS,NN,75,NONE,acts,51,16,acts-NN,act-NN
APW19980213.1320,5,e14,NONE,13,B-OCCURRENCE,1,add,add,add,VB,POS,VB,10,FUTURE,add,146,3,add-VB,add-VB
APW19980501.0480,2,e30,NONE,305,B-OCCURRENCE,1,add,add,add,VBP,POS,VB,302,PRESENT,add,122,54,add-VB,add-VB
NYT19990312.0271,32,e152,NONE,49,B-OCCURRENCE,1,add,add,add,VB,POS,VB,46,PRESENT,add,1042,10,add-VB,add-VB
wsj_0610,23,e81,NONE,141,B-OCCURRENCE,1,add,add,add,VB,POS,VB,138,INFINITIVE,add,530,26,add-VB,add-VB
WSJ910225-0066,19,e102,NONE,17,B-REPORTING,1,add,add,add,VB,POS,VB,14,INFINITIVE,add,547,5,add-VB,add-VB
APW19990122.0193,8,e38,NONE,154,B-REPORTING,1,add,add,added,VBD,POS,VB,149,PAST,added,289,29,added-VB,add-VB
CNN19980222.1130.0084,2,e6,NONE,97,B-REPORTING,1,add,add,added,VBD,POS,VB,92,PAST,added,44,19,added-VB,add-VB
ed980111.1130.0089,3,e6,NONE,8,B-ASPECTUAL,1,add,add,added,VBD,POS,VB,3,PAST,added,69,2,added-VB,add-VB
NYT19980206.0460,1,e10,NONE,53,B-OCCURRENCE,1,add,add,added,VBD,POS,VB,48,PAST,added,49,9,added-VB,add-VB
NYT19980206.0460,26,e137,NONE,84,B-OCCURRENCE,1,add,add,added,VBD,POS,VB,79,PAST,added,691,14,added-VB,add-VB
NYT19981026.0446,20,e76,NONE,16,B-REPORTING,1,add,add,added,VBD,POS,VB,11,PAST,added,598,4,added-VB,add-VB
NYT19990312.0271,18,e98,NONE,91,B-REPORTING,1,add,add,added,VBD,POS,VB,86,PAST,added,672,17,added-VB,add-VB
wsj_0132,6,e29,NONE,144,B-REPORTING,1,add,add,added,VBD,POS,VB,139,PAST,added,183,24,added-VB,add-VB
wsj_0151,6,e61,NONE,8,B-REPORTING,1,add,add,added,VBD,POS,VB,3,PAST,added,174,2,added-VB,add-VB
wsj_0158,5,e14,NONE,96,B-REPORTING,1,add,add,added,VBD,POS,VB,91,PAST,added,145,19,added-VB,add-VB
wsj_0171,4,e10,NONE,25,B-OCCURRENCE,1,add,add,added,VBD,POS,VB,20,PAST,added,107,4,added-VB,add-VB
wsj_0189,11,e30,NONE,109,B-REPORTING,1,add,add,added,VBD,POS,VB,104,PAST,added,289,18,added-VB,add-VB
wsj_0292,5,e56,NONE,63,B-REPORTING,1,add,add,added,VBD,POS,VB,58,PAST,added,137,10,added-VB,add-VB
wsj_0313,1,e9,NONE,75,B-REPORTING,1,add,add,added,VBD,POS,VB,70,PAST,added,43,12,added-VB,add-VB
wsj_0325,6,e23,NONE,111,B-OCCURRENCE,1,add,add,added,VBD,POS,VB,106,PAST,added,141,19,added-VB,add-VB
wsj_0527,3,e22,NONE,8,B-REPORTING,1,add,add,added,VBD,POS,VB,3,PAST,added,114,2,added-VB,add-VB
wsj_0584,22,e111,NONE,97,B-REPORTING,1,add,add,added,VBD,POS,VB,92,PAST,added,551,16,added-VB,add-VB
wsj_0585,12,e69,NONE,190,B-OCCURRENCE,1,add,add,added,VBD,POS,VB,185,PAST,added,333,33,added-VB,add-VB
wsj_0586,12,e71,NONE,19,B-REPORTING,1,add,add,added,VBD,POS,VB,14,PAST,added,355,3,added-VB,add-VB
wsj_0661,6,e32,NONE,21,B-REPORTING,1,add,add,added,VBD,POS,VB,16,PAST,added,148,3,added-VB,add-VB
wsj_0810,10,e61,NONE,48,B-REPORTING,1,add,add,added,VBD,POS,VB,43,PAST,added,304,9,added-VB,add-VB
wsj_0816,6,e28,NONE,53,B-OCCURRENCE,1,add,add,added,VBD,POS,VB,48,PAST,added,139,9,added-VB,add-VB
wsj_0938,2,e13,NONE,19,B-REPORTING,1,add,add,added,VBD,POS,VB,14,PAST,added,64,3,added-VB,add-VB
wsj_0973,18,e93,NONE,105,B-REPORTING,1,add,add,added,VBD,POS,VB,100,PAST,added,461,21,added-VB,add-VB
wsj_0981,9,e54,NONE,143,B-REPORTING,1,add,add,added,VBD,POS,VB,138,PAST,added,362,28,added-VB,add-VB
wsj_1013,8,e26,NONE,19,B-OCCURRENCE,1,add,add,added,VBD,POS,VB,14,PAST,added,229,3,added-VB,add-VB
XIE19990210.0079,2,e7,NONE,8,B-REPORTING,1,add,add,added,VBD,POS,VB,3,PAST,added,62,2,added-VB,add-VB
XIE19990210.0079,3,e16,NONE,209,B-REPORTING,1,add,add,added,VBD,POS,VB,204,PAST,added,114,33,added-VB,add-VB
XIE19990313.0229,9,e44,NONE,181,B-REPORTING,1,add,add,added,VBD,POS,VB,176,PAST,added,291,30,added-VB,add-VB
APW19980322.0749,11,e61,NONE,74,B-REPORTING,1,add,add,adding,VBG,POS,VB,68,PRESPART,adding,327,16,adding-VB,add-VB
NYT19990312.0271,38,e171,NONE,53,B-OCCURRENCE,1,add,add,adding,VBG,POS,VB,47,PRESPART,adding,1195,9,adding-VB,add-VB
NYT20000106.0007,12,e76,NONE,113,B-OCCURRENCE,1,add,add,adding,VBG,NEG,VB,107,PRESPART,adding,355,23,adding-VB,add-VB
wsj_0585,0,e1,PROGRESSIVE,58,B-OCCURRENCE,1,add,add,adding,VBG,POS,VB,52,PRESENT,adding,8,8,adding-VB,add-VB
wsj_0610,22,e229,NONE,57,B-OCCURRENCE,1,add,add,adding,VBG,NEG,VB,51,PRESPART,adding,502,10,adding-VB,add-VB
wsj_0973,14,e74,NONE,117,B-REPORTING,1,add,add,adding,VBG,POS,VB,111,NONE,adding,370,21,adding-VB,add-VB
wsj_1014,14,e83,NONE,86,B-REPORTING,1,add,add,adding,VBG,POS,VB,80,PRESPART,adding,431,18,adding-VB,add-VB
wsj_0332,5,e22,NONE,96,B-OCCURRENCE,1,addition,addition,addition,NN,POS,NN,88,NONE,addition,151,17,addition-NN,addition-NN
wsj_1038,0,e8,NONE,194,B-OCCURRENCE,1,addition,addition,addition,NN,POS,NN,186,NONE,addition,36,36,addition-NN,addition-NN
APW19980501.0480,12,e101,NONE,268,B-OCCURRENCE,1,address,address,address,VB,POS,VB,261,INFINITIVE,address,406,46,address-VB,address-VB
APW20000107.0318,14,e29,NONE,204,B-OCCURRENCE,1,address,address,address,VB,NEG,VB,197,PRESENT,address,315,37,address-VB,address-VB
WSJ910225-0066,29,e173,NONE,50,B-OCCURRENCE,1,address,address,address,NN,POS,NN,43,NONE,address,856,11,address-NN,address-NN
XIE19990313.0173,3,e16,NONE,22,B-OCCURRENCE,1,address,address,address,NN,POS,NN,15,NONE,address,108,4,address-NN,address-NN
WSJ900813-0157,49,e334,NONE,144,B-OCCURRENCE,1,address,address,addresses,NNS,POS,NN,135,NONE,addresses,1530,24,addresses-NN,address-NN
NYT19990419.0515,1,e7,PERFECTIVE_PROGRESSIVE,48,B-I_ACTION,1,address,address,addressing,VBG,POS,VB,38,PRESENT,addressing,59,8,addressing-VB,address-VB
XIE19990313.0173,1,e6,NONE,10,B-STATE,1,address,address,addressing,VBG,POS,VB,0,PRESPART,Addressing,51,1,addressing-VB,address-VB
wsj_0585,13,e78,NONE,106,B-OCCURRENCE,1,add,add,adds,VBZ,POS,VB,102,PRESENT,adds,366,22,adds-VB,add-VB
wsj_0768,23,e105,NONE,7,B-REPORTING,1,add,add,adds,VBZ,POS,VB,3,PRESENT,adds,586,2,adds-VB,add-VB
wsj_0927,8,e30,NONE,100,B-REPORTING,1,add,add,adds,VBZ,POS,VB,96,PRESENT,adds,206,17,adds-VB,add-VB
WSJ900813-0157,43,e290,NONE,17,B-REPORTING,1,add,add,adds,VBZ,POS,VB,13,PRESENT,adds,1343,3,adds-VB,add-VB
WSJ900813-0157,55,e701,NONE,79,B-STATE,1,adequate,adequate,adequate,JJ,POS,JJ,71,PRESENT,adequate,1701,15,adequate-JJ,adequate-JJ
wsj_0583,1,e11,NONE,214,B-OCCURRENCE,1,adjust,adjust,adjust,VB,POS,VB,208,INFINITIVE,adjust,70,37,adjust-VB,adjust-VB
wsj_1003,17,e98,NONE,178,B-OCCURRENCE,1,adjust,adjust,adjust,VB,POS,VB,172,INFINITIVE,adjust,527,28,adjust-VB,adjust-VB
wsj_1013,12,e47,NONE,44,B-OCCURRENCE,1,adjust,adjust,adjust,VB,NEG,VB,38,PAST,adjust,328,8,adjust-VB,adjust-VB
wsj_1013,10,e33,NONE,64,B-OCCURRENCE,1,adjust,adjust,adjusted,VBN,POS,VB,56,FUTURE,adjusted,285,11,adjusted-VB,adjust-VB
wsj_0670,6,e34,NONE,66,B-OCCURRENCE,1,adjustment,adjustment,adjustments,NNS,POS,NN,55,NONE,adjustments,170,11,adjustments-NN,adjustment-NN
XIE19990313.0031,4,e12,NONE,36,B-OCCURRENCE,1,admission,admission,admission,NN,POS,NN,27,NONE,admission,119,5,admission-NN,admission-NN
XIE19990313.0229,4,e12,NONE,36,B-OCCURRENCE,1,admission,admission,admission,NN,POS,NN,27,NONE,admission,119,5,admission-NN,admission-NN
APW19991024.0075,10,e32,NONE,38,B-REPORTING,1,admit,admit,admit,VBP,POS,VB,33,PRESENT,admit,212,6,admit-VB,admit-VB
XIE19990210.0079,0,e2,NONE,121,B-OCCURRENCE,1,admit,admit,admit,VB,POS,VB,116,INFINITIVE,admit,20,20,admit-VB,admit-VB
APW19980818.0515,4,e150,NONE,128,B-OCCURRENCE,1,admit,admit,admitted,VBN,POS,VB,120,PAST,admitted,148,23,admitted-VB,admit-VB
NYT19990419.0515,8,e35,PERFECTIVE,92,B-REPORTING,1,admit,admit,admitted,VBN,POS,VB,84,PRESENT,admitted,261,16,admitted-VB,admit-VB
wsj_0172,3,e16,NONE,129,B-OCCURRENCE,1,adopt,adopt,adopt,VB,POS,VB,124,FUTURE,adopt,86,21,adopt-VB,adopt-VB
APW19980213.1310,20,e86,NONE,34,B-OCCURRENCE,1,adopt,adopt,adopted,VBN,POS,VB,27,PASTPART,adopted,503,7,adopted-VB,adopt-VB
APW19980813.1117,1,e5,NONE,93,B-OCCURRENCE,1,adopt,adopt,adopted,VBN,POS,VB,86,PAST,adopted,51,15,adopted-VB,adopt-VB
wsj_0068,4,e7,NONE,24,B-I_ACTION,1,adopt,adopt,adopted,VBD,POS,VB,17,PAST,adopted,89,4,adopted-VB,adopt-VB
wsj_0184,13,e61,NONE,37,B-OCCURRENCE,1,adopt,adopt,adopted,VBD,POS,VB,30,PAST,adopted,323,6,adopted-VB,adopt-VB
wsj_0356,0,e2,NONE,29,B-OCCURRENCE,1,adopt,adopt,adopted,VBD,POS,VB,22,PAST,adopted,6,6,adopted-VB,adopt-VB
wsj_0585,19,e94,NONE,58,B-OCCURRENCE,1,adopt,adopt,adopted,VBD,POS,VB,51,PAST,adopted,465,9,adopted-VB,adopt-VB
wsj_0924,0,e1,NONE,37,B-OCCURRENCE,1,adopt,adopt,adopted,VBD,POS,VB,30,PAST,adopted,5,5,adopted-VB,adopt-VB
wsj_1031,0,e1,NONE,39,B-OCCURRENCE,1,adopt,adopt,adopted,VBD,POS,VB,32,PAST,adopted,8,8,adopted-VB,adopt-VB
ABC19980120.1830.0957,12,e103,NONE,36,B-REPORTING,1,advance,advance,advanced,VBD,POS,VB,28,PASTPART,advanced,221,6,advanced-VB,advance-VB
wsj_0144,1,e6,NONE,12,B-OCCURRENCE,1,advance,advance,advanced,VBN,POS,VB,4,PAST,advanced,25,2,advanced-VB,advance-VB
wsj_0586,19,e100,NONE,80,B-OCCURRENCE,1,advance,advance,advances,NNS,POS,NN,72,NONE,advances,518,12,advances-NN,advance-NN
wsj_0586,23,e110,NONE,93,B-OCCURRENCE,1,advance,advance,advances,NNS,POS,NN,85,NONE,advances,592,13,advances-NN,advance-NN
wsj_0032,1,e5,NONE,22,B-OCCURRENCE,1,advertise,advertise,advertised,VBN,POS,VB,12,PASTPART,advertised,43,4,advertised-VB,advertise-VB
wsj_0927,10,e35,NONE,35,B-OCCURRENCE,1,advertise,advertise,advertised,VBD,POS,VB,25,PAST,advertised,233,5,advertised-VB,advertise-VB
APW19980213.1310,20,e88,NONE,79,B-OCCURRENCE,1,advocate,advocate,advocating,VBG,POS,VB,69,PRESPART,advocating,509,13,advocating-VB,advocate-VB
wsj_0781,1,e11,NONE,103,B-STATE,1,affect,affect,affect,VB,NEG,VB,97,PRESENT,affect,55,20,affect-VB,affect-VB
wsj_0781,4,e35,NONE,162,B-STATE,1,affect,affect,affect,VB,NEG,VB,156,PRESENT,affect,164,27,affect-VB,affect-VB
wsj_0781,7,e46,NONE,27,B-STATE,1,affect,affect,affect,VB,NEG,VB,21,PRESENT,affect,219,6,affect-VB,affect-VB
wsj_0781,17,e90,NONE,29,B-STATE,1,affect,affect,affect,VB,NEG,VB,23,PRESENT,affect,463,6,affect-VB,affect-VB
wsj_0586,9,e54,NONE,134,B-OCCURRENCE,1,affect,affect,affected,VBN,POS,VB,126,PAST,affected,282,23,affected-VB,affect-VB
XIE19980808.0031,7,e14,PERFECTIVE_PROGRESSIVE,68,B-I_STATE,1,affect,affect,affected,VBN,POS,VB,60,PAST,affected,190,13,affected-VB,affect-VB
wsj_0585,3,e25,NONE,174,B-I_STATE,1,affect,affect,affects,VBZ,POS,VB,167,PRESENT,affects,101,24,affects-VB,affect-VB
NYT20000406.0002,0,e4,NONE,165,B-REPORTING,1,affirm,affirm,affirm,VB,NEG,VB,159,INFINITIVE,affirm,32,32,affirm-VB,affirm-VB
wsj_0918,7,e30,NONE,70,B-REPORTING,1,affirmation,affirmation,affirmation,NN,POS,NN,59,NONE,affirmation,211,13,affirmation-NN,affirmation-NN
wsj_0679,4,e21,NONE,24,B-REPORTING,1,affirm,affirm,affirmed,VBD,POS,VB,16,PAST,affirmed,107,2,affirmed-VB,affirm-VB
NYT20000414.0296,10,e84,NONE,142,B-OCCURRENCE,1,afford,afford,afforded,VBN,NEG,VB,134,PAST,afforded,259,30,afforded-VB,afford-VB
APW20000107.0318,19,e169,PROGRESSIVE,49,B-OCCURRENCE,1,afford,afford,affording,VBG,NEG,VB,40,PRESENT,affording,396,9,affording-VB,afford-VB
PRI19980306.2000.1675,5,e24,NONE,20,B-I_STATE,1,afraid,afraid,afraid,JJ,POS,JJ,14,PAST,afraid,75,4,afraid-JJ,afraid-JJ
NYT19990312.0271,13,e66,NONE,16,B-STATE,1,aftermath,aftermath,aftermath,NN,POS,NN,7,NONE,aftermath,496,3,aftermath-NN,aftermath-NN
NYT19980424.0421,8,e43,NONE,64,B-I_ACTION,1,agree,agree,agree,VB,POS,VB,59,PRESENT,agree,289,10,agree-VB,agree-VB
NYT19981026.0446,19,e73,NONE,47,B-I_STATE,1,agree,agree,agree,VBP,POS,VB,42,PRESENT,agree,574,8,agree-VB,agree-VB
NYT19990312.0271,18,e101,NONE,176,B-I_STATE,1,agree,agree,agree,VB,NEG,VB,171,PRESENT,agree,688,33,agree-VB,agree-VB
NYT19990312.0271,19,e108,NONE,231,B-I_ACTION,1,agree,agree,agree,VBP,POS,VB,226,INFINITIVE,agree,736,44,agree-VB,agree-VB
NYT20000403.0463,30,e93,NONE,118,B-I_ACTION,1,agree,agree,agree,VB,NEG,VB,113,INFINITIVE,agree,796,21,agree-VB,agree-VB
wsj_0745,15,e84,NONE,105,B-I_ACTION,1,agree,agree,agree,VBP,POS,VB,100,PRESENT,agree,464,20,agree-VB,agree-VB
AP900815-0044,24,e147,PERFECTIVE,15,B-I_ACTION,1,agree,agree,agreed,VBN,POS,VB,9,PRESENT,agreed,658,3,agreed-VB,agree-VB
APW19980227.0489,1,e6,NONE,74,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,68,PAST,agreed,44,10,agreed-VB,agree-VB
APW19980306.1001,13,e73,NONE,91,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,85,PAST,agreed,379,18,agreed-VB,agree-VB
APW19990607.0041,15,e62,NONE,77,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,71,PAST,agreed,463,13,agreed-VB,agree-VB
APW20000210.0328,7,e20,NONE,11,B-I_ACTION,1,agree,agree,agreed,VBD,NEG,VB,5,PAST,agreed,189,2,agreed-VB,agree-VB
NYT19981026.0446,33,e123,NONE,26,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,20,PAST,agreed,905,3,agreed-VB,agree-VB
PRI19980216.2000.0170,6,e23,NONE,46,B-I_ACTION,1,agree,agree,agreed,VBN,POS,VB,40,NONE,agreed,153,9,agreed-VB,agree-VB
wsj_0073,4,e16,PERFECTIVE,83,B-I_ACTION,1,agree,agree,agreed,VBN,POS,VB,77,PRESENT,agreed,112,15,agreed-VB,agree-VB
wsj_0187,0,e1,NONE,102,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,96,PAST,agreed,14,14,agreed-VB,agree-VB
wsj_0316,0,e2,NONE,47,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,41,PAST,agreed,7,7,agreed-VB,agree-VB
wsj_0324,1,e3,NONE,10,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,4,PAST,agreed,19,2,agreed-VB,agree-VB
wsj_0346,0,e2,NONE,45,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,39,PAST,agreed,10,10,agreed-VB,agree-VB
wsj_0505,0,e1,PERFECTIVE,47,B-I_ACTION,1,agree,agree,agreed,VBN,POS,VB,41,PRESENT,agreed,8,8,agreed-VB,agree-VB
wsj_0533,13,e79,NONE,98,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,92,PAST,agreed,360,17,agreed-VB,agree-VB
wsj_0551,1,e6,NONE,45,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,39,PAST,agreed,33,10,agreed-VB,agree-VB
wsj_0557,0,e2,NONE,31,B-I_STATE,1,agree,agree,agreed,VBD,POS,VB,25,PAST,agreed,6,6,agreed-VB,agree-VB
wsj_0557,9,e39,PERFECTIVE,73,B-I_STATE,1,agree,agree,agreed,VBN,POS,VB,67,PRESENT,agreed,296,16,agreed-VB,agree-VB
wsj_0570,8,e43,NONE,111,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,105,PAST,agreed,228,19,agreed-VB,agree-VB
wsj_0584,26,e147,NONE,132,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,126,PAST,agreed,655,19,agreed-VB,agree-VB
wsj_0660,0,e1,NONE,37,B-I_STATE,1,agree,agree,agreed,VBD,POS,VB,31,PAST,agreed,4,4,agreed-VB,agree-VB
wsj_0662,0,e1,NONE,19,B-I_STATE,1,agree,agree,agreed,VBD,POS,VB,13,PAST,agreed,3,3,agreed-VB,agree-VB
wsj_0670,1,e8,PERFECTIVE,30,B-I_ACTION,1,agree,agree,agreed,VBN,POS,VB,24,PRESENT,agreed,36,6,agreed-VB,agree-VB
wsj_0675,16,e74,NONE,18,B-OCCURRENCE,1,agree,agree,agreed,VBD,POS,VB,12,PAST,agreed,294,3,agreed-VB,agree-VB
wsj_0675,20,e93,NONE,22,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,16,PAST,agreed,367,3,agreed-VB,agree-VB
wsj_0685,1,e7,NONE,24,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,18,PAST,agreed,36,5,agreed-VB,agree-VB
wsj_0751,4,e18,NONE,18,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,12,PAST,agreed,86,3,agreed-VB,agree-VB
wsj_0810,8,e51,PERFECTIVE,84,B-I_ACTION,1,agree,agree,agreed,VBN,POS,VB,78,PRESENT,agreed,267,18,agreed-VB,agree-VB
wsj_0906,0,e2,NONE,48,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,42,PAST,agreed,7,7,agreed-VB,agree-VB
wsj_0938,5,e44,PERFECTIVE,120,B-I_STATE,1,agree,agree,agreed,VBN,POS,VB,114,PRESENT,agreed,201,18,agreed-VB,agree-VB
wsj_0938,10,e68,PERFECTIVE,76,B-I_STATE,1,agree,agree,agreed,VBN,POS,VB,70,PRESENT,agreed,328,14,agreed-VB,agree-VB
wsj_0938,15,e99,NONE,138,B-I_STATE,1,agree,agree,agreed,VBD,POS,VB,132,PAST,agreed,479,24,agreed-VB,agree-VB
wsj_0981,0,e1,PERFECTIVE,25,B-I_STATE,1,agree,agree,agreed,VBN,POS,VB,19,PRESENT,agreed,5,5,agreed-VB,agree-VB
wsj_1014,25,e155,PERFECTIVE,54,B-I_ACTION,1,agree,agree,agreed,VBN,POS,VB,48,PRESENT,agreed,822,11,agreed-VB,agree-VB
XIE19981203.0008,2,e5,NONE,88,B-I_ACTION,1,agree,agree,agreed,VBD,POS,VB,82,PAST,agreed,73,17,agreed-VB,agree-VB
NYT20000330.0406,13,e38,NONE,135,B-I_ACTION,1,agree,agree,agreeing,VBG,NEG,VB,127,PRESPART,agreeing,383,23,agreeing-VB,agree-VB
wsj_0706,1,e13,NONE,82,B-I_STATE,1,agree,agree,agreeing,VBG,POS,VB,74,PRESPART,agreeing,32,15,agreeing-VB,agree-VB
NYT20000403.0463,25,e132,NONE,40,B-OCCURRENCE,1,agreement,agreement,agreement,NN,NEG,NN,31,NONE,agreement,643,7,agreement-NN,agreement-NN
wsj_0032,3,e12,NONE,72,B-OCCURRENCE,1,agreement,agreement,agreement,NN,POS,NN,63,NONE,agreement,88,11,agreement-NN,agreement-NN
wsj_0122,1,e11,NONE,28,B-OCCURRENCE,1,agreement,agreement,agreement,NN,POS,NN,19,NONE,agreement,39,5,agreement-NN,agreement-NN
wsj_0172,1,e6,NONE,95,B-I_ACTION,1,agreement,agreement,agreement,NN,POS,NN,86,NONE,agreement,40,19,agreement-NN,agreement-NN
wsj_0471,0,e10,NONE,186,B-OCCURRENCE,1,agreement,agreement,agreement,NN,POS,NN,177,NONE,agreement,30,30,agreement-NN,agreement-NN
wsj_0471,1,e20,NONE,165,B-OCCURRENCE,1,agreement,agreement,agreement,NN,POS,NN,156,NONE,agreement,64,29,agreement-NN,agreement-NN
wsj_0505,2,e14,NONE,55,B-I_STATE,1,agreement,agreement,agreement,NN,POS,NN,46,NONE,agreement,59,9,agreement-NN,agreement-NN
wsj_0505,3,e18,NONE,71,B-I_STATE,1,agreement,agreement,agreement,NN,POS,NN,62,NONE,agreement,82,11,agreement-NN,agreement-NN
wsj_0575,25,e136,NONE,44,B-STATE,1,agreement,agreement,agreement,NN,POS,NN,35,NONE,agreement,637,6,agreement-NN,agreement-NN
wsj_0583,0,e1,NONE,42,B-I_STATE,1,agreement,agreement,agreement,NN,POS,NN,33,NONE,agreement,6,6,agreement-NN,agreement-NN
wsj_0584,38,e190,NONE,107,B-OCCURRENCE,1,agreement,agreement,agreement,NN,POS,NN,98,NONE,agreement,891,18,agreement-NN,agreement-NN
wsj_0637,4,e16,NONE,34,B-OCCURRENCE,1,agreement,agreement,agreement,NN,NEG,NN,25,NONE,agreement,95,7,agreement-NN,agreement-NN
wsj_0661,7,e55,NONE,169,B-STATE,1,agreement,agreement,agreement,NN,POS,NN,160,NONE,agreement,202,29,agreement-NN,agreement-NN
wsj_0679,5,e29,NONE,143,B-I_ACTION,1,agreement,agreement,agreement,NN,POS,NN,134,NONE,agreement,152,25,agreement-NN,agreement-NN
wsj_0736,7,e36,NONE,81,B-I_STATE,1,agreement,agreement,agreement,NN,POS,NN,72,NONE,agreement,176,15,agreement-NN,agreement-NN
wsj_0736,8,e43,NONE,91,B-I_STATE,1,agreement,agreement,agreement,NN,POS,NN,82,NONE,agreement,198,17,agreement-NN,agreement-NN
wsj_0736,9,e50,NONE,80,B-I_STATE,1,agreement,agreement,agreement,NN,POS,NN,71,NONE,agreement,226,14,agreement-NN,agreement-NN
wsj_0786,4,e13,NONE,38,B-I_ACTION,1,agreement,agreement,agreement,NN,POS,NN,29,NONE,agreement,108,6,agreement-NN,agreement-NN
wsj_0981,4,e23,NONE,150,B-I_STATE,1,agreement,agreement,agreements,NNS,POS,NN,140,NONE,agreements,180,26,agreements-NN,agreement-NN
wsj_0585,28,e171,NONE,121,B-I_ACTION,1,agree,agree,agrees,VBZ,POS,VB,115,PRESENT,agrees,693,19,agrees-VB,agree-VB
AP900816-0139,29,e254,NONE,14,B-STATE,1,aid,aid,aided,VBN,POS,VB,9,PRESENT,aided,760,3,aided-VB,aid-VB
APW19980219.0476,25,e117,PERFECTIVE,20,B-OCCURRENCE,1,aid,aid,aided,VBN,POS,VB,15,PRESENT,aided,716,4,aided-VB,aid-VB
AP900815-0044,12,e84,NONE,21,B-I_ACTION,1,aim,aim,aimed,VBN,POS,VB,16,PASTPART,aimed,338,4,aimed-VB,aim-VB
APW19980227.0494,19,e99,NONE,98,B-I_ACTION,1,aim,aim,aimed,VBN,POS,VB,93,PASTPART,aimed,491,18,aimed-VB,aim-VB
APW20000107.0088,1,e7,NONE,76,B-OCCURRENCE,1,aim,aim,aimed,VBN,NEG,VB,71,PAST,aimed,53,11,aimed-VB,aim-VB
